material_id,dielectric_task_id,n,volume,REF_energy,energy_per_atom,max_force,stress_mag_gpa,eps_total_scalar,eps_eig_min,eps_eig_max,bec_asr_norm,chi_trace
mp-942,mp-1538615,24,409.04992857670857,-77.48431368,-3.22851307,0.0007498618972184144,1.198028342e-05,4.8803815466666665,3.65341818,7.3343075,3.999999999748649e-05,7.42905914
mp-554243,mp-1142265,18,331.0327414966253,-142.3456873,-7.90809373888889,0.04151472245974432,0.001155065987,3.5669012033333325,3.5263031439619676,3.6473662208077213,0.02035300469217976,3.0018979199999998
mp-556296,mp-1117177,16,445.24417753254494,-73.82001221,-4.613750763125,0.01633526,0.0002670922759,13.697308956666667,11.650864139999955,15.504019820000046,2.8284271247136916e-05,14.44850617
mp-1222,mp-1141060,9,107.11112024581412,-64.73275777,-7.192528641111112,0.001422440714159996,0.0003148488209,61.17884827666669,54.28764176999999,64.62780924001534,0.025345080390486444,89.56372503
mp-558118,mp-1114894,9,112.8624374363143,-51.92593224,-5.7695480266666666,6.679e-05,0.001420538535,3.4137048266666667,3.3706383799903206,3.49974474,0.0027711008642770023,2.23614188
mp-6922,mp-1115055,9,126.23397818813002,-71.19017957,-7.910019952222222,0.005047694430866433,0.00022241594680000003,4.522152466666666,4.454934669900002,4.65657906,0.0018146625030580666,4.05683229
mp-8938,mp-1114860,9,122.13640512798612,-69.31567214,-7.7017413488888895,0.00429752,0.00041207893779999995,57.79747247999999,50.98909355999996,61.20174239020137,0.01661333801498095,82.67620364999999
mp-10851,mp-1114795,9,126.21292506362724,-71.19016085,-7.910017872222222,0.00478814,0.0004030550637,4.521753753333333,4.454072889983626,4.65709105,0.0018545619428872956,4.05691251
mp-11191,mp-1115362,9,107.07006029771311,-64.74450173,-7.193833525555555,0.0011019776838484526,0.0006644485172000002,61.01467933333333,54.10039598,64.47204953010592,0.027103634442635062,89.1945762
mp-557723,mp-1118175,36,554.0548447846392,-275.3263107,-7.647953075,0.02673401,0.0008607368701,5.078722923333333,4.0600409,5.588178160000438,6.999999999351176e-05,3.8639506900000002
mp-559091,mp-1140644,12,195.32294234837892,-94.95611807,-7.913009839166667,0.01386941,0.001769406421,3.8401878066666675,3.7826527693812664,3.95513114000015,0.013289913468490625,3.43699933
mp-32662,mp-1116269,24,377.5695561028835,-180.3315812,-7.513815883333333,0.04296188050133397,0.001989358276,69.26009138333335,63.25136577753203,72.26516692323614,3.605551275223953e-05,14.37601368
mp-334,mp-1116277,24,336.84526931731494,-163.5921564,-6.816339849999999,0.01410473,0.0006058472127,18.56845299,16.556004632966367,19.575975885939215,3.162277660520238e-05,5.70112273
mp-655,mp-1117548,24,613.2368133164673,-61.71203849,-2.5713349370833334,0.014553422853720702,7.823409003e-05,963.3403963400001,33.68395601998362,1428.1693010000404,3.7416573868730045e-05,2880.4216843
mp-703459,mp-1140833,36,357.63804629297755,-178.6550011,-4.962638919444444,0.1781922074161623,0.0018512097430000002,3.4833132666666677,3.0953754976871535,3.6800253240348435,0.0007508661665042266,2.7140166900000002
mp-1009129,mp-1115428,2,20.031957407585754,-11.20324413,-5.601622065,0.000381053383268014,0.0030539846150000006,13.988177983333335,13.617536571089147,14.718063712991485,0.0,7.41206952
mp-1023924,mp-1115558,3,153.7205764342924,-21.71183562,-7.237278539999999,0.00599114,8.458874524e-05,4.497769916666668,1.4130828100000001,6.040152642501836,1.7320508075764434e-05,10.370998599999998
mp-1023926,mp-1115559,3,192.0545360740546,-19.47737082,-6.49245694,0.01604193894149021,0.00031978603569999994,6.16131181,1.5634406899999718,8.493585360707137,9.999999999999593e-06,14.6149805
mp-1023934,mp-1115561,3,169.9129791041926,-19.85327762,-6.617759206666666,0.00463638,7.543874279e-05,5.09584589,1.45991585,6.914167870474703,9.999999999843467e-06,11.880762950000001
mp-1023935,mp-1115562,3,193.8359242947928,-17.94766658,-5.982555526666666,0.0047457,0.0001551824791,6.6127330266666675,1.55589947,9.142158534302453,1.7320508075764183e-05,15.38666672
mp-1023936,mp-1115563,3,167.87398894912636,-21.61949985,-7.20649995,0.0115293,0.00022971848750000002,4.707714786666667,1.4671540799999996,6.328266814341815,1.4142135623620285e-05,10.94867125
mp-1023937,mp-1115564,3,150.77787237436397,-23.68266946,-7.894223153333333,0.0109165,0.0002178515374,4.206725566666666,1.42459374,5.597812305381149,1.7320508075698084e-05,9.59153923
mp-1572,mp-1140804,8,187.99146068987108,-35.40949636,-4.426187045,0.01005782,0.0004687239099,10.304124663333335,7.939825919997815,11.487255280585071,0.09005137422604896,21.74963017
mp-567677,mp-1116902,3,128.43715847462195,-8.33866962,-2.7795565399999997,0.01392411,0.0006212830452999999,16.110266576666664,3.90291131,22.21661850319023,1.7320508075764434e-05,14.031049909999998
mp-567885,mp-1118400,14,140.30029814646855,-117.2348159,-8.373915421428572,0.05354224,0.004295280745,5.90996913,2.20301694,7.7637713037110885,4.2426406871519044e-05,9.904156120000001
mp-604884,mp-1114819,4,38.72898005245582,-35.15647483,-8.7891187075,0.0,0.007942874746,5.092234733333333,2.70760595,6.284965016012796,0.0007523961722391319,8.54661945
mp-1008559,mp-1116671,4,46.99158340496342,-25.77513198,-6.443782995,0.00807717,0.00276926696,9.26123219333333,9.105683709397004,9.572327521482288,1.1102230577123805e-16,24.46656323
mp-1018040,mp-1115475,4,107.89322800531924,-15.02009165,-3.7550229125,0.020398308413052294,0.0004272807636,7.3296453333333345,7.152056754165659,7.677920821501178,1.0000000000509601e-05,10.97110499
mp-1018100,mp-1115486,4,121.29269544440392,-16.36586852,-4.09146713,0.0029226435185461808,0.001215393468,12.82956289,12.588212866188016,13.311247387837959,9.999999999999918e-06,31.569381389999997
mp-10281,mp-1115371,8,162.0573990034431,-28.0625367,-3.5078170875,0.00315102,0.0001255924955,9.286669673333336,9.185471909820123,9.489012590337842,0.0025741212092662384,14.59790351
mp-1039,mp-1114816,4,138.26178168678007,-12.99092063,-3.2477301575,0.001786,0.000173463179,8.000893296666666,7.843850250711617,8.314819710969,0.0012446686305998475,13.471996919999999
mp-1070,mp-1141487,4,109.28541516362117,-13.52002818,-3.380007045,0.00086924,7.567780507e-05,12.617153609999997,12.522797469286514,12.664464198349503,0.05333805114549987,26.02082345
mp-11714,mp-1114781,8,83.96315911398419,-60.26852023,-7.53356502875,0.00457744,0.00040607769550000006,10.52408618,10.300488765268256,10.971279826338938,0.0023301716674949662,18.36996328
mp-1185319,mp-1543028,4,84.85598223538956,-14.83537271,-3.7088431775,0.0009244,3.450334956e-05,4.620871593333334,4.50484516,4.85292427,0.0,4.31989774
mp-12779,mp-1114777,4,145.82265079537584,-9.94772981,-2.4869324525,0.00246797,0.0001666423705,12.24745276,12.080705766005106,12.58070712464206,0.018899174585150138,23.72810827
mp-19128,mp-1114868,4,48.7398748439984,-24.46757246,-6.116893115,0.28988622,0.02068626964,9.396507036666668,8.703266863495415,9.743590000009293,0.003515693388223903,13.356422669999999
mp-2133,mp-1114717,4,49.71871824836266,-18.21493962,-4.553734905,0.00162036,5.1691485769999994e-05,10.835297913333335,10.533500077801735,11.438794153403482,0.006975198921894551,13.171083460000002
mp-22894,mp-1115050,4,146.31152163320263,-9.83222915,-2.4580572875,0.01942934,0.0005772564198,7.188643623333333,7.0682797162681394,7.429273284684619,0.0006693280212270514,11.90482629
mp-24093,mp-1115000,4,32.12408948466312,-14.43677914,-3.609194785,0.01112878,0.009042163293,14.374351226666663,13.95167627353948,15.217409318433191,0.028166359367160033,37.08148281
mp-2542,mp-1114980,4,28.010123561521507,-28.4321939,-7.108048475,0.00012404,0.001348062013,7.348809943333333,7.057849638271217,7.930460083336521,0.0003683748091280943,6.30694508
mp-2653,mp-1114983,4,23.890774115264282,-34.79335274,-8.698338185,0.0012625,0.001922402268,6.901363836666667,6.714222575429191,7.275614161994578,0.00039560080889711186,10.873689820000001
mp-27934,mp-1140758,6,204.883255314274,-13.68375069,-2.280625115,0.0037673294361921677,8.733805510999999e-05,7.480274913333335,3.2637537306983946,9.588610418394401,0.04216767719474205,7.60990872
mp-28248,mp-1141027,6,244.11495056199152,-11.45147582,-1.9085793033333334,0.016566080491124024,0.0001515330687,10.239778593333334,4.176281565030577,13.271923669061453,0.04580013646267894,10.70514395
mp-380,mp-1141433,4,94.80440992685213,-12.34969621,-3.0874240525,0.009723936012916786,0.0001316277727,10.39963923,10.222897284696755,10.75281551252801,0.01601135846828737,18.53199024
mp-549706,mp-1114735,4,48.541319659713885,-23.6538721,-5.913468025,0.04636448,0.003625707425,6.276275729999999,5.513394069394334,7.802012521898254,0.0005069516742256642,6.04606548
mp-560588,mp-1140917,4,81.07431884980652,-14.02321224,-3.50580306,0.003411271227123402,0.0001891289175,9.096665783333334,8.928204296323274,9.430505184523767,0.006449992248057159,14.48374789
mp-561118,mp-1140300,16,323.92294002421363,-56.12741829,-3.507963643125,0.011988548933290469,2.603288518e-05,9.243667669999997,9.193423153147027,9.339383133353316,0.031763889875139416,14.63524718
mp-561258,mp-1141653,20,405.0460321455204,-70.16242539,-3.5081212694999997,0.009800321588606161,0.0001943118792,9.293655819999998,9.201975315118315,9.371127737501896,0.03960019949444771,14.73716123
mp-567290,mp-1119521,4,88.16254069390982,-31.8428422,-7.96071055,0.00433602,0.001278119711,18.01880524333333,16.785312657336437,20.482860452939434,0.3358887446759719,18.12454069
mp-567503,mp-1115366,6,298.18277383738535,-17.5298799,-2.92164665,0.00941741,0.0003052490366,15.909180703333334,3.867269019999977,21.930313070000008,0.003240138885911666,11.75849287
mp-669426,mp-1140308,24,339.862080746428,-189.7365238,-7.905688491666666,0.20154172566243694,0.002353724784,4.224098410000001,4.060218509324921,4.336558680031434,0.03573317786035571,3.98698979
mp-7262,mp-1142126,24,583.5475542856005,-88.40705656,-3.683627356666667,0.00964798886268532,0.00017801847579999996,15.17673015666667,13.867577549983153,16.55936502721149,0.46995069400949,37.39250508
mp-7904,mp-1141123,10,211.19371932231408,-45.75287728,-4.575287728,0.004344652624318773,0.0001555630926,25.104935093333335,18.881797760773647,29.216751049231743,0.016028911379130234,35.237653390000006
mp-7943,mp-1142183,16,292.8177096947051,-60.30945356,-3.7693408475,0.013280751547627114,0.0001874977054,23.586523319999998,19.53732564647823,29.093655742540836,0.036769423438503014,43.343456520000004
mp-7944,mp-1141531,16,489.08139382526514,-48.77295108,-3.0483094425,0.0034676084608992407,3.026909104e-05,19.72554527,19.302454931237502,20.456605000458758,0.008308700259366378,39.42198893
mp-8200,mp-1140965,12,232.07541376014524,-54.69768121,-4.5581401008333335,0.007920164240026844,0.0001130797926,15.263409166666667,14.323302678137663,16.435778210017553,0.019200989557832317,39.73044102
mp-909,mp-1140433,20,599.5944847886802,-81.42551834,-4.0712759169999995,0.00808110681773852,6.269069758e-05,10.408760983333334,5.456003534025003,13.69475026980269,0.06733011287678065,21.237011850000002
mp-927,mp-1141072,12,194.500184562722,-61.02875565,-5.0857296375,0.009694097861513469,0.0009056444097000001,16.691381093333334,15.834154170851015,17.58058325000287,0.007183842982693816,45.86990672
mp-9588,mp-1142164,16,251.28367806313923,-66.93692575,-4.183557859375,0.0031483013095159745,0.000290087999,17.709233870000002,16.0027931450326,19.75164042346606,0.007505891019726026,29.43695393
mp-974434,mp-1541548,10,144.90322082680964,-50.10585299,-5.010585299000001,0.0009225745148225156,5.123314055e-05,6.569199979999998,3.2876024021091133,8.360932188686792,2.828427124752944e-05,11.85898553
mp-978114,mp-1543370,22,411.8112786668162,-130.0671494,-5.912143154545455,0.010441953117041849,9.907712916e-05,11.369361586666665,10.428041484445364,12.112201670000001,3.464101614692528e-05,14.97263546
mp-1025039,mp-1540825,6,145.83434336803322,-25.69082708,-4.281804513333333,0.00132985572337754,0.0007263776134,84.65459540666666,58.29365791,137.3764704,2.8284271246391124e-05,37.522871429999995
mp-1836,mp-1142099,8,243.78363379554037,-25.62548995,-3.20318624375,0.0015718056188345937,0.0002318951639,27.32098698333333,20.869360095714992,30.640981303857057,0.019288071443253587,31.29248672
mp-2150,mp-1142305,6,239.53153830915647,-23.55974797,-3.9266246616666667,0.0005952712112138466,0.0001011350109,13.330256286666666,11.436238786053705,14.278269033366552,0.0052918805731045696,23.50140614
mp-22142,mp-1140951,6,237.563046504937,-27.49929151,-4.583215251666666,0.014735919966279674,0.0004349149969,4.422991173333334,2.9760199205378304,7.289806418876645,0.004079350438488855,7.57908134
mp-510557,mp-1142293,8,184.05200716538215,-52.98075927,-6.62259490875,0.04278652808448706,0.0007057117395,6.99843979,6.846051297106632,7.079431721018295,0.0012942565433486598,4.62770629
mp-554543,mp-1117697,48,896.3849030780005,-379.6892458,-7.910192620833333,0.03400684400119776,0.0003685901681,3.4723357233333334,3.4086788399991197,3.599648080000906,7.999999999153129e-05,2.9343538899999997
mp-743,mp-1141190,8,158.43139513138914,-53.10351538,-6.6379394225,0.007692652756949321,0.0003802505991,6.1634782900000005,5.646295190540286,6.429557104328647,0.00493167314407557,4.36798071
mp-827,mp-1141698,8,139.379528874284,-53.4086021,-6.6760752625,0.0016977194115930937,0.0003763300264,6.207699163333334,5.508127703594464,6.565074210551843,0.00503874984495091,4.42115493
mp-18759,mp-1140492,14,165.45500827509133,-107.5333997,-7.6809571214285715,0.2424622547552367,0.011218581989999999,12.685656193333331,12.265530748876209,12.919918149205964,0.004907402571625265,15.66731991
mp-29537,mp-1140620,12,305.1319244828335,-31.62306001,-2.6352550008333333,0.007834803191867681,0.0006434594892000002,7.2856561100000015,2.7439338441678207,10.171495445157424,0.19540797603987414,6.079539779999999
mp-32780,mp-1142133,8,225.90655204615874,-22.17143677,-2.77142959625,0.016867692761427095,0.0003890305675,4.84526892,4.501430346049971,5.017682254784534,0.013721195283210426,10.70839404
mp-390,mp-1141982,6,70.43672803937712,-53.82798909,-8.971331515000001,0.0018454327718993178,0.0008435194051,63.219099586666665,33.64079793290397,78.00834835756085,0.00017549928774823937,17.51685882
mp-697135,mp-1117944,48,994.5989166829545,-179.7151055,-3.7440646979166665,0.05908988550530285,0.001340312717,3.0640406500000004,2.21776638,3.487254357995403,7.999999999980245e-05,3.21951912
mp-571558,mp-1119555,9,305.12102144368805,-14.61194046,-1.62354894,0.05721655,0.0005273625136,11.678050153333336,3.9777294099772402,15.528278117197722,0.07342951518292898,10.62861809
mp-776922,mp-1119840,9,312.7050743495753,-28.85302282,-3.2058914244444443,0.05406841,0.0005618096147,8.68296951,5.3515455999667365,10.348736933691693,0.010164954500635787,12.34483433
mp-776952,mp-1115248,9,122.99475319152639,-32.96195574,-3.6624395266666667,0.03986293,0.0003684836942,37.53904973999999,11.307441452363472,90.00179952722368,0.0026224225441373924,7.41324693
mp-571195,mp-1114818,6,177.25643155752934,-16.0371115,-2.672851916666667,0.05813385245212466,0.00036472807210000005,12.204421709999998,12.199596601213768,12.213830255231764,0.049461416275718983,24.602106399999997
mp-971683,mp-1118253,21,196.22783832810669,-176.3995601,-8.399979052380953,0.1800371892993067,0.01398993548,6.938905370000003,2.519221036488714,9.156321862472309,3.464101615209524e-05,11.97106068
mp-31503,mp-1116251,28,680.8557839079283,-72.23861008,-2.57995036,0.04223489072780229,0.0017068435179999999,79.71458773333335,53.11467590426611,132.89902120749673,4.358898943417681e-05,162.52410369999998
mp-583463,mp-1140906,24,620.1892078609015,-100.9417237,-4.2059051541666665,0.022294218156288865,0.001971143056,18.960350543333334,3.630553299946671,26.6330576022629,0.015894722394555416,12.617617499999998
mp-1391848,mp-1540652,7,107.88671833705665,-30.81961485,-4.4028021214285715,0.0012805737548848952,5.054086981e-05,3.2068706966666665,3.0830459394664396,3.268784245080888,3.16227766016101e-05,4.499278540000001
mp-1396578,mp-1542247,7,121.86604044800647,-28.58446773,-4.08349539,0.0006729356406076291,5.126014756e-05,2.4396257900000005,2.3653825838091813,2.4767488154027992,4.123105625614379e-05,2.56468034
mp-22849,mp-1540829,8,414.1648215640335,-20.77906778,-2.5973834725,0.0009814367955197115,3.2059237e-05,10.570938973333332,4.062196207927946,13.825311225622023,2.8284271247568693e-05,11.96001142
mp-23218,mp-1141678,8,356.59099882023514,-20.02241161,-2.50280145125,0.03135289513638892,0.0002903113077,12.118778856666665,4.585486716157276,15.903701919477498,0.019092341396487283,14.33753535
mp-23281,mp-1141363,8,388.69443080012957,-20.26459973,-2.53307496625,0.029266861441013797,0.0003071751788,13.831030766666665,4.4784351841355985,18.552038966760108,0.017878579361907194,13.780282720000002
mp-23309,mp-1142036,8,235.20435645609254,-40.69495915,-5.08686989375,0.03412634059184489,2.080695697e-05,6.3580666699999995,3.080485498985094,7.997094811958079,0.040414152224189766,6.191522020000001
mp-24043,mp-1140280,36,288.70265423244416,-177.7824754,-4.938402094444445,0.037282760542627476,0.0005570483231,3.504887683333333,3.3492064376154964,3.5828652517750954,0.002238995310404967,3.2721281200000005
mp-27734,mp-1140732,24,737.1583163679587,-106.5548613,-4.4397858875,0.020718551112927756,0.0005621164036,5.744884680000001,3.321733069892065,6.956496542283802,0.03251989698630398,11.02269528
mp-28483,mp-1141511,7,263.8975112890911,-26.10875553,-3.7298222185714285,0.006710011947776248,8.028822062e-05,7.059861353333335,6.790565446245115,7.194758903830161,0.06879982049395185,11.6281873
mp-29487,mp-1142027,18,518.3783408632598,-61.83079229,-3.435044016111111,0.009480249652503884,0.0003415185023,3.960976416666666,3.6903975545234067,4.096601394052389,0.14472346734375843,8.38383221
mp-567504,mp-1141514,8,213.6502845025824,-39.30239307,-4.91279913375,0.045344789462176356,0.0005072949758,4.95802827,2.6701685267392326,6.102809741315647,0.012206883304103109,8.26511565
mp-571442,mp-1540299,8,403.3265450674339,-33.57808695,-4.19726086875,0.0007143412690024285,9.176129404e-06,6.167995033333334,3.4450218412938147,7.529482150970863,3.464101615165256e-05,7.895012809999999
mp-571518,mp-1140544,7,216.85654382627,-30.00064938,-4.285807054285714,0.01946591861773032,0.001477296641,4.941426406666666,4.711208641326098,5.056717986061039,0.010606521578726377,7.64164476
mp-10390,mp-1140248,14,174.02079998352207,-136.6372856,-9.759806114285714,0.007143265511704014,0.00142026595,33.75259547666666,21.47838376284369,49.86894031095544,0.012051900265104465,13.883605250000002
mp-1167,mp-1141305,10,147.2472037843287,-51.83976244,-5.183976244,0.005714882020173295,0.00012050134640000001,1.927902043333333,1.918362083623995,1.9432818094603057,0.2141969280825481,1.89584115
mp-1705,mp-1140747,14,168.7807713248831,-83.58363478,-5.970259627142857,0.006851727079072838,0.001687553466,15.482110986666662,13.383123473534228,17.64990677305308,0.0032564397737419462,14.6310361
mp-1786164,mp-1117500,10,136.58953425541458,-45.43163758,-4.543163758,0.156762124355548,0.006748453585,8.020406776666665,2.7221864898312194,11.647785119997552,4.242640687136888e-05,4.5681971
mp-1819,mp-1141270,12,160.88257337274007,-72.62318522,-6.051932101666666,0.008393812642470643,0.001035074322,20.902201823333332,14.085517475300852,32.23403622471346,0.004328510136294926,13.01795308
mp-2402,mp-1142303,16,387.2603445597362,-54.15485701,-3.384678563125,0.002742605922785846,7.27947459e-05,16.795262866666665,14.535357429135175,18.16483741427422,0.01726082269186347,24.127387730000002
mp-27148,mp-1140091,24,380.82582092502975,-124.2049223,-5.175205095833333,0.008750900851198121,0.0002665259026,10.090210706666666,9.948132151283788,10.175571656179871,0.058109250554451895,26.61618034
mp-27857,mp-1140320,24,869.7460627938073,-75.65871711,-3.1524465462499998,0.010760561298343132,0.0001767353776,4.397568403333334,2.593226659998356,6.705162145548256,0.08660235562616157,9.66970132
mp-28256,mp-1141256,22,614.4315862705216,-108.1845039,-4.91747745,0.02110004834997778,0.0002627980177,9.587953216666667,6.041343086997672,13.735324739569998,0.0351622098281664,21.0826939
mp-28266,mp-1141181,6,102.95372147028444,-34.58011467,-5.763352445,0.001961184412007193,0.0001190864837,24.181322403333326,22.203053365158848,25.275078600646403,0.007816149947384877,64.78993039
mp-29711,mp-1540500,10,352.90466668644905,-30.24272366,-3.024272366,0.023855533244652068,0.0005878445159,73.47453261,52.49389501998288,115.1527502550259,3.464101615051481e-05,55.14915166
mp-31050,mp-1141272,18,298.6908007608321,-72.43669448,-4.024260804444444,0.013809206263058713,0.0007746177443000001,3.1368741033333336,2.228224824674261,4.88190142615686,0.39664198567473874,3.561254
mp-32570,mp-1117793,80,757.6397980830575,-596.3555042,-7.4544438025,0.05135682,0.0005597794952,9.076372623333333,8.861061640674707,9.325690049325292,0.00012165525060163258,6.52094428
mp-32654,mp-1116952,20,604.7287357850247,-112.1914506,-5.6095725299999994,0.050608,0.0005502038967,31.11226572999999,29.596303372038285,33.57047050796216,6.928203230404226e-05,41.52025353
mp-486,mp-1140594,6,88.81420661551645,-35.35198133,-5.891996888333334,0.005445357550087964,0.0009330804548,29.462238923333334,25.561059692164815,34.54752885223618,0.024810046352234168,76.58089820000001
mp-540783,mp-1540050,10,196.77194297570455,-71.88248839,-7.188248839000001,0.0009050842018287581,1.577492748e-05,2.5694555500000003,2.546100464838285,2.5962732458528204,4.8989794856358434e-05,4.21821436
mp-541013,mp-1539179,10,468.94142995616306,-35.28874848,-3.528874848,0.004608997040528449,3.375974864e-05,7.142281493333333,4.335723458861268,11.244334155530819,6.324555320329479e-05,11.90086214
mp-541155,mp-1142163,20,489.3765113399374,-113.4043504,-5.67021752,0.05685046274523453,0.001102750226,6.37514639,3.945619279587408,10.866853138440783,0.03297220041186172,15.460069010000002
mp-542846,mp-1142205,16,490.91501619605316,-72.37787544,-4.523617215,0.0425041544999333,0.001088249565,4.847330649999999,4.546775139249852,5.3264680570020015,0.057364000906491935,10.218937619999998
mp-557837,mp-1140604,12,179.5027739458918,-94.93413769,-7.911178140833333,0.03799071421090422,0.001280996872,4.14299092,3.9567820883307263,4.3474445224127685,0.027528294534895168,3.76645788
mp-557993,mp-1140394,12,178.91872701222206,-67.14992287,-5.595826905833333,0.03889776276301891,0.001020098857,29.98899367666668,21.232404426623305,39.22145347337112,0.0035492957047827734,19.952636650000002
mp-558380,mp-1140148,14,191.59972356499233,-86.0077135,-6.143408107142856,0.037847912986337835,0.0016331979170000003,5.9904539166666675,4.886923400385638,7.616878184157831,0.008702643276616356,5.12804532
mp-567907,mp-1142142,16,200.91408911400796,-120.6081654,-7.5380103375,0.0390490319683459,0.0009011995751999999,8.22103382,7.7906650399280055,8.753559937666559,0.020546096952947356,9.05373161
mp-570553,mp-1141935,20,292.0183934427298,-127.7959514,-6.389797570000001,0.023060133640473553,0.002148297894,23.67270580666667,22.923534123988844,24.810603548537646,0.02471522203015978,55.39797062
mp-684,mp-1142140,6,182.1734418989512,-28.8680841,-4.81134735,0.0027281262623456417,0.0001476382547,10.303238296666661,9.346205579576107,10.847315973129323,0.005438814208998261,11.931157859999999
mp-684690,mp-1141367,10,244.72535167077385,-63.02662531,-6.302662531,0.04364810793145792,0.0005244725701,28.497181513333334,26.722417530654443,30.75515635923436,0.01773233205193334,28.379440549999998
mp-7547,mp-1140154,6,206.18920504080657,-26.14046333,-4.356743888333333,0.008138056966942416,0.0001472394722,13.078052433333335,9.808858861169622,16.404329573509685,0.12950859315118834,20.72340657
mp-757410,mp-1116948,10,148.1925499711661,-55.89163729,-5.589163729,0.17175085527738196,0.003367213021,5.900245946666668,3.0251941806568747,11.019563024779462,2.236067977446169e-05,4.28755589
mp-223,mp-1115065,9,128.9141667583361,-58.17964037,-6.464404485555556,0.005026086477578753,0.0014181557579999997,6.349351000000001,6.28323084510139,6.481539235940157,0.0012692517480775243,6.31652552
mp-569030,mp-1141131,27,966.3806323386723,-104.9584435,-3.8873497592592594,0.017926695620476184,0.000162955717,2.7625064066666662,2.7137966440444052,2.859827327647918,0.03148877101444035,2.89787774
mp-6930,mp-1141018,9,109.48689962183155,-77.93201597,-8.659112885555555,0.004365850090188622,0.0009739689556,4.734618696666668,4.666995210044315,4.86880763118242,0.0023334095225651143,4.60763112
mp-9252,mp-1119917,6,165.6857306143472,-14.06052594,-2.34342099,0.008620910042878304,0.000301322522,12.19342443,10.912525126967818,14.754327203783902,0.0017874842656651925,16.71124652
mp-15951,mp-1141597,9,105.35515606324913,-51.89258846,-5.765843162222222,0.009256631974049741,0.001034200093,3.4889826799999994,3.448312846947082,3.5699670201061364,0.0017264124652007495,2.39962732
mp-306,mp-1140625,15,147.97205382941942,-120.5502968,-8.036686453333333,0.008893190315584167,0.0007930082386,4.803695356666665,4.552092477380543,4.929677816930062,0.00359055705984191,5.16991006
mp-358,mp-1114858,6,200.51549020171802,-10.97732464,-1.8295541066666667,0.0017674,0.0002510050919,40.893917336666675,31.04680988014928,60.58203313219629,0.002048560470182607,42.92685642
mp-553432,mp-1115222,9,167.36460533356464,-80.3610791,-8.929008788888888,0.04467670038629308,0.001213975984,8.703688133333337,8.435820778375504,9.239266401191612,0.0011239217054580134,8.46463258
mp-634,mp-1119611,6,166.39998469592305,-14.06097848,-2.3434964133333334,0.00326076,0.000271938558,11.963144,10.708018061256206,14.471552120404201,0.0012338962679250176,16.52550201
mp-7000,mp-1119669,9,120.33570465702556,-71.20897637,-7.912108485555556,0.0094747772437984,0.0007136002892,4.5861317433333335,4.511108968840146,4.736068760035861,0.0006720863039825153,4.268044939999999
mp-733,mp-1142206,9,129.14456207953947,-58.16473298,-6.4627481088888885,0.012971142231916201,0.00037680278950000007,6.355192873333333,6.284382177166228,6.496291242018521,0.0010740111731262604,6.296339789999999
mp-754629,mp-1119708,9,183.12668533448436,-90.70089439,-10.077877154444444,0.10352362471801545,0.004194702964,23.559957493333332,20.907092081778597,28.864848416726467,0.017761888976119234,28.363324320000004
mp-7826,mp-1119858,6,109.44165337803433,-17.52520845,-2.920868075,0.02163573,0.0007054142191999999,10.244955466666665,9.493863426946527,11.746841970152413,0.0018739530410333582,13.68721881
mp-14506,mp-1115822,34,1154.4633501681494,-130.0721132,-3.8256503882352937,0.00725286922718175,4.313236075e-05,10.239386083333333,9.42660420259114,11.864847817668487,4.690415759328683e-05,19.39737939
mp-546546,mp-1115020,27,439.8490690093264,-213.0948188,-7.8924006962962965,0.03183287,0.001922176457,3.587685763333333,3.482809751860234,3.7973910900136216,0.005007035050806231,3.3579826400000004
mp-559092,mp-1119506,12,202.06837130956922,-83.64566402,-6.970472001666667,0.07883795468040314,0.001391071622,8.360143716666666,8.320557080681867,8.439311870085156,0.0011638298844750595,3.69274592
mp-1021511,mp-1115551,2,92.89071457991086,-5.81956483,-2.909782415,0.01734175,0.00011795778160000001,5.5984048,3.5460032317670493,6.6258573371698875,0.0,8.40871156
mp-556005,mp-1139997,16,324.07522499293947,-56.11611511,-3.507257194375,0.020085882714916962,0.000258952936,8.698132423333334,7.628572873703385,9.363681406726363,0.034309914019126905,5.492596719999999
mp-556395,mp-1142276,16,324.10544766189787,-56.12700217,-3.507937635625,0.01796985880728616,0.0005160279268,9.24876796666667,9.193797124065028,9.350279159613688,0.026104823309111944,14.636694849999998
mp-557308,mp-1141951,20,405.1653983621338,-70.16227798,-3.508113899,0.014852281773027337,0.0005963855405,9.385749526666665,9.219797312960367,9.708130738464167,0.03725203484374939,14.960807549999998
mp-568619,mp-1141598,10,104.88773837822359,-75.29813138,-7.529813138,0.047175808706841474,0.001461279212,10.485148066666667,10.326794902491468,10.79693922227214,0.011208925015362718,18.23598938
mp-568656,mp-1140368,20,209.90929788985034,-150.6157667,-7.530788335,0.028056373686570758,0.001181801254,10.519652603333332,10.341966150497248,10.874291983390528,0.020560479080024573,18.3504609
mp-570136,mp-1115288,12,336.55002086178877,-35.58304181,-2.9652534841666665,0.04098932,0.002997923804,7.843434743333336,5.136778831255129,9.205157855481227,0.11766199173904869,13.298217859999998
mp-570437,mp-1119546,9,360.75680402289447,-17.17467117,-1.9082967966666666,0.04060096,0.0002098154009,10.648189696666668,4.395190189997081,13.774820990302546,0.044723023153629006,11.024240460000001
