material_id,formula,atom_index,element,component,ref,pred,residual,abs_residual
mp-570844,Ga12Os4,7,Ga,yx,0.02148,-0.07943244,-0.10091244,0.10091244
mp-570844,Ga12Os4,3,Ga,yx,-0.02148,0.07942991,0.10090991,0.10090991
mp-2184,As8O12,14,O,xz,-0.20849,-0.1075815,0.10090850000000001,0.10090850000000001
mp-30001,Ba32N38Nb10,40,Nb,xz,-0.49529,-0.39438313,0.10090686999999998,0.10090686999999998
mp-1192582,Mg8Se16Si4,19,Se,zx,0.11471,0.01380526,-0.10090474,0.10090474
mp-1192582,Mg8Se16Si4,16,Se,zx,-0.11471,-0.01380658,0.10090342000000001,0.10090342000000001
mp-18938,Mo2O8Tl4,9,O,xy,-0.39225,-0.29134977,0.10090022999999998,0.10090022999999998
mp-1192582,Mg8Se16Si4,17,Se,zx,0.11471,0.0138105,-0.1008995,0.1008995
mp-29796,Al9Cl36Ho3,28,Cl,zy,-0.1684,-0.26929945,-0.10089945,0.10089945
mp-554138,F4O20Pr8Sb4,16,O,yz,-0.42289,-0.3219924,0.10089759999999998,0.10089759999999998
mp-570971,Ga6N10Sr6,4,Sr,xz,0.08053,0.18142581,0.10089580999999999,0.10089580999999999
mp-8479,S16Si4Tl16,27,S,yz,0.04939,-0.05150211,-0.10089211000000001,0.10089211000000001
mp-8479,S16Si4Tl16,20,S,yz,0.04939,-0.05150108,-0.10089108,0.10089108
mp-8479,S16Si4Tl16,35,S,yz,0.04939,-0.05149823,-0.10088823,0.10088823
mp-8479,S16Si4Tl16,28,S,yz,0.04939,-0.05149796,-0.10088796,0.10088796
mp-8934,As4Cs4Sn2,9,As,zy,0.30756,0.20667574,-0.10088426,0.10088426
mp-570971,Ga6N10Sr6,3,Sr,xz,0.08055,0.1814326,0.1008826,0.1008826
mp-753197,Hf4O16Ti4,21,O,yz,0.14966,0.25054014,0.10088014000000003,0.10088014000000003
mp-1029862,Mo14N38Na30,48,N,yx,0.74691,0.84778941,0.10087941,0.10087941
mp-1029702,Mg4N8Ti4,2,Mg,zy,0.13502,0.03414418,-0.10087582,0.10087582
mp-554138,F4O20Pr8Sb4,24,O,yz,-0.42287,-0.32199427,0.10087573,0.10087573
mp-1029702,Mg4N8Ti4,0,Mg,zy,-0.13502,-0.03414638,0.10087362,0.10087362
mp-1029784,C3N6Rb6,0,Rb,xy,0.0092,0.11007015,0.10087015,0.10087015
mp-2402,Na8Si8,9,Si,zy,-0.55794,-0.4570868,0.10085319999999998,0.10085319999999998
mp-30126,B8Ba4S16,9,B,xz,0.09887,-0.00197159,-0.10084159,0.10084159
mp-30126,B8Ba4S16,5,B,xz,0.09887,-0.00197129,-0.10084129,0.10084129
mp-30126,B8Ba4S16,8,B,xz,-0.09887,0.00197119,0.10084119,0.10084119
mp-22849,Bi2I6,4,I,yz,0.46873,0.36789048,-0.10083951999999996,0.10083951999999996
mp-22849,Bi2I6,7,I,yz,0.46873,0.36789262,-0.10083737999999998,0.10083737999999998
mp-36252,Cu2Nd10Se16,23,Se,zx,-0.19827,-0.29910451,-0.10083450999999999,0.10083450999999999
mp-36252,Cu2Nd10Se16,15,Se,zx,-0.19827,-0.29910398,-0.10083397999999999,0.10083397999999999
mp-36252,Cu2Nd10Se16,18,Se,zx,0.19827,0.29910225,0.10083225000000001,0.10083225000000001
mp-30126,B8Ba4S16,4,B,xz,-0.09887,0.00195876,0.10082876,0.10082876
mp-36252,Cu2Nd10Se16,26,Se,zx,0.19827,0.2990967,0.10082669999999999,0.10082669999999999
mp-504952,Ga6In6Se18,8,Ga,xy,0.70764,0.60681343,-0.10082657000000006,0.10082657000000006
mp-36252,Cu2Nd10Se16,4,Nd,zy,-0.00633,-0.10713065,-0.10080064999999999,0.10080064999999999
mp-3779,Cr2Si2Te6,0,Cr,zy,-0.18424,-0.28504038,-0.10080038,0.10080038
mp-36252,Cu2Nd10Se16,6,Nd,zy,0.00633,0.10712767,0.10079766999999999,0.10079766999999999
mp-36252,Cu2Nd10Se16,9,Nd,zy,-0.00633,-0.10712346,-0.10079346,0.10079346
mp-10155,Ir4P8,11,Ir,yz,-0.6994,-0.80019093,-0.10079092999999995,0.10079092999999995
mp-23309,Cl6Sc2,2,Cl,xz,0.61808,0.51729536,-0.10078463999999998,0.10078463999999998
mp-36252,Cu2Nd10Se16,1,Nd,zy,0.00633,0.10711247,0.10078247,0.10078247
mp-557343,B4O28P4Zn12,3,Zn,yx,0.1225,0.22325754,0.10075754,0.10075754
mp-557343,B4O28P4Zn12,9,Zn,yx,0.1225,0.22325632,0.10075632000000001,0.10075632000000001
mp-974434,F8Ru2,9,F,zy,1.03218,0.93142468,-0.10075532000000009,0.10075532000000009
mp-557343,B4O28P4Zn12,10,Zn,yx,-0.1225,-0.22325531,-0.10075531000000001,0.10075531000000001
mp-557343,B4O28P4Zn12,4,Zn,yx,-0.1225,-0.22325473,-0.10075473000000001,0.10075473000000001
mp-1029584,K8N56Si40,31,Si,yz,-0.22179,-0.32253206,-0.10074206000000002,0.10074206000000002
mp-1029584,K8N56Si40,30,Si,yz,-0.2218,-0.32253802,-0.10073801999999998,0.10073801999999998
mp-974434,F8Ru2,2,F,zy,1.03218,0.93144572,-0.10073428000000006,0.10073428000000006
mp-1029584,K8N56Si40,28,Si,yz,0.22179,0.32252327,0.10073326999999999,0.10073326999999999
mp-1029584,K8N56Si40,29,Si,yz,0.2218,0.32253009,0.10073009,0.10073009
mp-8934,As4Cs4Sn2,8,As,zy,0.30739,0.20666091,-0.10072909,0.10072909
mp-27666,Cl6Ir2,5,Cl,yx,0.24325,0.34397757,0.10072757000000002,0.10072757000000002
mp-27397,Br6Ir2,7,Br,xz,-0.46822,-0.3674944,0.10072560000000003,0.10072560000000003
mp-974434,F8Ru2,6,F,zy,-1.0322,-0.93147779,0.10072221000000003,0.10072221000000003
mp-972448,B4S12Sm4,3,Sm,xy,-0.09656,0.00415626,0.10071626,0.10071626
mp-972448,B4S12Sm4,1,Sm,xy,0.09656,-0.00415239,-0.10071239000000001,0.10071239000000001
mp-972448,B4S12Sm4,0,Sm,xy,-0.09655,0.0041596,0.1007096,0.1007096
mp-1029862,Mo14N38Na30,13,Na,zx,0.01146,-0.08924855,-0.10070855,0.10070855
mp-972448,B4S12Sm4,2,Sm,xy,0.09655,-0.00415714,-0.10070714,0.10070714
mp-541771,Bi8I4Ru2,0,Bi,yz,-0.2325,-0.13179332,0.10070668000000002,0.10070668000000002
mp-974434,F8Ru2,5,F,zy,-1.0322,-0.93149662,0.10070338000000001,0.10070338000000001
mp-10419,N6Na8Re2,14,N,yx,0.98987,1.0905714,0.10070139999999994,0.10070139999999994
mp-546027,Bi2Cr2O6,5,O,yz,0.66197,0.56129324,-0.10067675999999992,0.10067675999999992
mp-1317,Co4Sb12,3,Co,yx,0.13496,0.23563625,0.10067625,0.10067625
mp-20817,Ge4Pt4Se4,11,Se,yx,-0.16856,-0.26922894,-0.10066894000000004,0.10066894000000004
mp-1385961,Co2F10Mg2,2,Co,yz,0.16043,0.05976141,-0.10066858999999999,0.10066858999999999
mp-555769,Bi4O12Sc4,3,Sc,zx,0.37495,0.47561845,0.10066845000000002,0.10066845000000002
mp-570248,C24N36Na12,24,C,xy,-1.02256,-0.92189234,0.10066765999999994,0.10066765999999994
mp-22885,F2Xe,0,Xe,xz,0.80656,0.70589906,-0.10066094000000003,0.10066094000000003
mp-22885,F2Xe,0,Xe,zx,0.80656,0.70589978,-0.10066022000000008,0.10066022000000008
mp-570248,C24N36Na12,25,C,xy,1.02256,0.92190111,-0.10065888999999995,0.10065888999999995
mp-1029791,Mg4N8Sn4,15,N,zx,-0.08704,0.01361234,0.10065234,0.10065234
mp-20817,Ge4Pt4Se4,10,Se,yx,-0.16856,-0.26921019,-0.10065019000000003,0.10065019000000003
mp-1029791,Mg4N8Sn4,13,N,zx,-0.08704,0.01360311,0.10064311000000001,0.10064311000000001
mp-1029862,Mo14N38Na30,26,Na,zy,-0.32472,-0.22408298,0.10063702000000002,0.10063702000000002
mp-14797,Pt4Rb2Se6,9,Se,yz,0.26667,0.16603625,-0.10063375000000002,0.10063375000000002
mp-989524,La2N6W2,3,W,xz,-1.79787,-1.69723845,0.10063155000000013,0.10063155000000013
mp-558838,F6NiPt,5,F,zy,-0.55013,-0.44950312,0.10062688000000003,0.10062688000000003
mp-989524,La2N6W2,2,W,zx,-1.79787,-1.69724679,0.10062321000000019,0.10062321000000019
mp-14797,Pt4Rb2Se6,7,Se,yz,0.26667,0.16604826,-0.10062174000000002,0.10062174000000002
mp-27397,Br6Ir2,3,Br,xz,-0.46812,-0.36749858,0.10062141999999996,0.10062141999999996
mp-1221146,Na4PbSe6Si2,8,Se,xz,0.3668,0.26618031,-0.10061969000000004,0.10061969000000004
mp-1221146,Na4PbSe6Si2,7,Se,xz,0.3668,0.26618069,-0.10061931000000002,0.10061931000000002
mp-767688,C2Na2Nd2O14P2,18,O,zx,0.47001,0.57062626,0.10061626000000007,0.10061626000000007
mp-2402,Na8Si8,11,Si,zy,-0.55768,-0.45708242,0.10059757999999996,0.10059757999999996
mp-570248,C24N36Na12,16,C,xy,1.02249,0.92189759,-0.10059240999999985,0.10059240999999985
mp-570248,C24N36Na12,20,C,xy,-1.02249,-0.92190111,0.10058888999999993,0.10058888999999993
mp-2514,Mg24P16,9,Mg,xy,-0.01791,-0.11849255,-0.10058255,0.10058255
mp-28266,P4Pd2,4,Pd,xy,-0.3191,-0.21854186,0.10055813999999999,0.10055813999999999
mp-20316,P4Pb4Se12,19,Se,zy,0.24554,0.14498892,-0.10055108000000001,0.10055108000000001
mp-23174,Cl18Re6,0,Re,yz,0.17428,0.2748293,0.10054930000000001,0.10054930000000001
mp-20316,P4Pb4Se12,8,Se,zy,0.24554,0.1449935,-0.10054650000000001,0.10054650000000001
mp-1029869,K30Mo14N38,9,K,yx,0.069,-0.03154621,-0.10054621,0.10054621
mp-17791,Cd16Se24Si4,20,Se,yz,-0.3378,-0.23725849,0.10054151,0.10054151
mp-17791,Cd16Se24Si4,21,Se,yz,-0.3378,-0.23726143,0.10053857,0.10053857
mp-17791,Cd16Se24Si4,33,Se,yz,-0.3378,-0.2372635,0.1005365,0.1005365
mp-17791,Cd16Se24Si4,32,Se,yz,-0.3378,-0.23726416,0.10053583999999999,0.10053583999999999
mp-673624,MgNb2O9Pb3,10,O,xz,-0.12648,-0.02594561,0.10053439,0.10053439
mp-28879,Ca5P8,1,Ca,xz,0.21514,0.11460806,-0.10053194,0.10053194
mp-1029862,Mo14N38Na30,27,Na,zy,-0.32461,-0.22407807,0.10053193000000002,0.10053193000000002
mp-11131,Ge4Hg6K4S16,17,S,zy,-0.19541,-0.09488028,0.10052972,0.10052972
mp-31503,Mg18Sn10,23,Sn,zx,-0.11052,-0.00999777,0.10052222999999999,0.10052222999999999
mp-18247,O12Rh2Sc2Sr6,9,Rh,yx,0.21088,0.31140208,0.10052208000000001,0.10052208000000001
mp-11131,Ge4Hg6K4S16,25,S,zy,-0.19541,-0.09488842,0.10052158,0.10052158
mp-569548,Au2Br6Cs2,5,Br,yz,-0.21688,-0.11637278,0.10050722,0.10050722
mp-11131,Ge4Hg6K4S16,3,K,zy,0.09192,-0.00858542,-0.10050542,0.10050542
mp-11131,Ge4Hg6K4S16,1,K,zy,0.09192,-0.00858338,-0.10050338,0.10050338
mp-17128,Cs2O24P8Tb2,11,P,yz,0.08136,0.18185638,0.10049638000000001,0.10049638000000001
mp-36252,Cu2Nd10Se16,20,Se,zy,-0.19861,-0.29910487,-0.10049487000000001,0.10049487000000001
mp-36252,Cu2Nd10Se16,12,Se,zy,-0.19861,-0.29910374,-0.10049374,0.10049374
mp-36252,Cu2Nd10Se16,19,Se,zy,0.19861,0.29910123,0.10049122999999999,0.10049122999999999
mp-1029791,Mg4N8Sn4,12,N,zx,0.08688,-0.01361088,-0.10049088,0.10049088
mp-36252,Cu2Nd10Se16,27,Se,zy,0.19861,0.29909974,0.10048974,0.10048974
mp-17173,Rh8S12,4,Rh,zy,1.29627,1.1957829,-0.10048710000000005,0.10048710000000005
mp-1029791,Mg4N8Sn4,14,N,zx,0.08688,-0.01360408,-0.10048408,0.10048408
mp-17173,Rh8S12,1,Rh,zy,1.29627,1.19578636,-0.10048363999999999,0.10048363999999999
mp-1317,Co4Sb12,3,Co,xy,-0.13514,-0.23562071,-0.10048071,0.10048071
mp-2514,Mg24P16,29,P,zy,0.07946,-0.02102046,-0.10048046000000001,0.10048046000000001
mp-17173,Rh8S12,2,Rh,zy,-1.29627,-1.19579148,0.10047852000000002,0.10047852000000002
mp-17792,Ge4Hg6K4S16,27,S,zx,0.22446,0.12398453,-0.10047547,0.10047547
mp-689140,O8Pb2W2,10,O,yz,-0.28873,-0.1882576,0.10047239999999999,0.10047239999999999
mp-1317,Co4Sb12,8,Sb,xz,-0.09015,0.01032221,0.10047220999999999,0.10047220999999999
mp-570238,Au7IP10,5,P,yx,0.06283,0.16329968,0.10046968,0.10046968
mp-570238,Au7IP10,9,P,xy,0.06283,0.16329964,0.10046964,0.10046964
mp-1030015,Mg108N144W36,135,W,xy,0.05382,0.15428892,0.10046891999999999,0.10046891999999999
mp-569383,Ca20Co8N16,18,Ca,xy,0.45523,0.35476118,-0.10046882000000001,0.10046882000000001
mp-570238,Au7IP10,5,P,xy,0.06283,0.16329822,0.10046822,0.10046822
mp-569383,Ca20Co8N16,19,Ca,xy,0.45523,0.35476211,-0.10046789,0.10046789
mp-570238,Au7IP10,9,P,yx,0.06283,0.16329718,0.10046717999999999,0.10046717999999999
mp-17173,Rh8S12,7,Rh,zy,-1.29627,-1.19580889,0.10046111000000013,0.10046111000000013
mp-1030015,Mg108N144W36,117,W,xy,0.05382,0.15427803,0.10045803,0.10045803
mp-1400392,Cr4Mg2S8,4,Cr,xy,0.7613,0.66084236,-0.10045764000000001,0.10045764000000001
mp-570238,Au7IP10,2,P,xy,-0.06283,-0.16328743,-0.10045743000000001,0.10045743000000001
mp-570238,Au7IP10,0,P,xy,-0.06283,-0.16328679,-0.10045678999999999,0.10045678999999999
mp-570238,Au7IP10,0,P,yx,-0.06283,-0.16328567,-0.10045567,0.10045567
mp-570238,Au7IP10,2,P,yx,-0.06283,-0.16328411,-0.10045411000000001,0.10045411000000001
mp-5518,Ag2Ga2Se4,3,Ag,yz,0.02952,-0.07093333,-0.10045333000000001,0.10045333000000001
mp-1029625,Li8N16Ta8,29,N,zx,0.45721,0.35676882,-0.10044118000000002,0.10044118000000002
mp-16253,Ba4Ca4Si4,5,Ca,zy,0.04108,-0.05935888,-0.10043888000000001,0.10043888000000001
mp-29073,Ge4Nb8Te16,8,Ge,xz,-0.46874,-0.36830652,0.10043347999999996,0.10043347999999996
mp-29157,P4Pt2Si6,7,P,zy,-0.10345,-0.0030168,0.1004332,0.1004332
mp-29073,Ge4Nb8Te16,11,Ge,xz,-0.46874,-0.3683112,0.10042879999999998,0.10042879999999998
mp-1029850,Cr14K30N38,10,K,yx,-0.11099,-0.01056592,0.10042408,0.10042408
mp-1029625,Li8N16Ta8,31,N,zx,-0.45721,-0.35678595,0.10042404999999999,0.10042404999999999
mp-861057,Ca8O20Tl8,27,O,yz,0.1803,0.07987617,-0.10042382999999999,0.10042382999999999
mp-861057,Ca8O20Tl8,17,O,yz,0.1803,0.07987839,-0.10042161,0.10042161
mp-17128,Cs2O24P8Tb2,10,P,yz,-0.08144,-0.18185771,-0.10041771000000001,0.10041771000000001
mp-542605,Se32,16,Se,xz,0.28012,0.38053504,0.10041504000000001,0.10041504000000001
mp-16253,Ba4Ca4Si4,6,Ca,zy,-0.04108,0.05933363,0.10041363,0.10041363
mp-542605,Se32,17,Se,xz,-0.28012,-0.38052779,-0.10040779,0.10040779
mp-2514,Mg24P16,3,Mg,zy,0.08846,-0.01193842,-0.10039842,0.10039842
mp-31040,Cl8Nb2,5,Cl,zx,-0.15341,-0.25380373,-0.10039373000000001,0.10039373000000001
mp-1205560,As4Pd2Rb4,9,Pd,zy,0.02383,-0.0765543,-0.10038430000000001,0.10038430000000001
mp-1205560,As4Pd2Rb4,8,Pd,zy,-0.02383,0.07655418,0.10038418,0.10038418
mp-568328,Fe4P16,5,P,zx,-0.0207,-0.12108335,-0.10038335000000001,0.10038335000000001
mp-568328,Fe4P16,13,P,zx,-0.0207,-0.12107114,-0.10037114,0.10037114
mp-16773,K2O24P8Tb2,23,O,zx,-0.60287,-0.70323855,-0.10036855,0.10036855
mp-23336,Cl9Cs3Mn3,10,Cl,yx,-0.24949,-0.14912829,0.10036170999999999,0.10036170999999999
mp-23336,Cl9Cs3Mn3,6,Cl,yx,-0.24949,-0.14912912,0.10036087999999999,0.10036087999999999
mp-23336,Cl9Cs3Mn3,6,Cl,xy,-0.24949,-0.14913033,0.10035966999999998,0.10035966999999998
mp-23336,Cl9Cs3Mn3,10,Cl,xy,-0.24949,-0.14913119,0.10035880999999999,0.10035880999999999
mp-1030015,Mg108N144W36,114,W,xy,-0.05396,-0.15429221,-0.10033221,0.10033221
mp-1029625,Li8N16Ta8,11,Ta,xy,-0.45312,-0.35279375,0.10032625,0.10032625
mp-1029625,Li8N16Ta8,10,Ta,xy,-0.45312,-0.35279733,0.10032267,0.10032267
mp-2441,Cd24P16,29,P,yz,0.10032,-9e-07,-0.1003209,0.1003209
mp-1029625,Li8N16Ta8,9,Ta,xy,0.45312,0.35279921,-0.10032079000000005,0.10032079000000005
mp-1029625,Li8N16Ta8,8,Ta,xy,0.45312,0.35279986,-0.10032014,0.10032014
mp-2441,Cd24P16,31,P,yz,-0.10032,-8.5e-07,0.10031915000000001,0.10031915000000001
mp-1030015,Mg108N144W36,132,W,xy,-0.05396,-0.1542757,-0.10031569999999998,0.10031569999999998
mp-7017,N2NaNb,2,N,zx,0.8809,0.78058505,-0.10031495000000001,0.10031495000000001
mp-504482,Al6In6S18,17,S,yx,-0.76357,-0.66325867,0.10031132999999992,0.10031132999999992
mp-569548,Au2Br6Cs2,8,Br,yz,-0.21668,-0.11637297,0.10030703,0.10030703
mp-16773,K2O24P8Tb2,22,O,zx,0.60293,0.70323539,0.10030539000000005,0.10030539000000005
mp-23427,Bi8O24Ti6,36,O,xy,-0.45502,-0.35471761,0.10030238999999996,0.10030238999999996
mp-571288,Ag8K4Se16Ta4,21,Se,yx,-0.42934,-0.32904935,0.10029064999999998,0.10029064999999998
mp-571288,Ag8K4Se16Ta4,30,Se,yx,-0.42934,-0.32905215,0.10028785000000001,0.10028785000000001
mp-571288,Ag8K4Se16Ta4,22,Se,yx,-0.42934,-0.32905272,0.10028727999999998,0.10028727999999998
mp-571288,Ag8K4Se16Ta4,29,Se,yx,-0.42934,-0.32905644,0.10028356,0.10028356
mp-38970,Ga4Te6,4,Te,xz,0.03042,-0.06985769,-0.10027769,0.10027769
mp-558838,F6NiPt,3,F,zy,-0.54977,-0.44950476,0.10026523999999998,0.10026523999999998
mp-23427,Bi8O24Ti6,27,O,xy,0.45498,0.35471773,-0.10026226999999999,0.10026226999999999
mp-582549,In4Te10,8,Te,xz,-0.02668,0.07357898,0.10025898,0.10025898
mp-16253,Ba4Ca4Si4,7,Ca,zy,-0.04088,0.05937447,0.10025447,0.10025447
mp-2441,Cd24P16,30,P,xz,-0.10024,2.2e-07,0.10024021999999999,0.10024021999999999
mp-29305,O24Pb3Re6,5,Re,yz,-0.27138,-0.17114055,0.10023945000000001,0.10023945000000001
mp-2441,Cd24P16,28,P,xz,0.10024,2.56e-06,-0.10023744,0.10023744
mp-1029850,Cr14K30N38,26,K,zx,0.20379,0.30402729,0.10023729,0.10023729
mp-30001,Ba32N38Nb10,41,Nb,xz,-0.49461,-0.39437592,0.10023408,0.10023408
mp-16253,Ba4Ca4Si4,4,Ca,zy,0.04088,-0.05934101,-0.10022101,0.10022101
mp-2514,Mg24P16,20,Mg,yx,0.16881,0.26902598,0.10021598000000001,0.10021598000000001
mp-7017,N2NaNb,2,N,xz,0.88077,0.78056824,-0.10020176000000003,0.10020176000000003
mp-8752,CdNa4P2,5,P,yz,-0.20678,-0.10658572,0.10019428,0.10019428
mp-1103842,Os3P12,3,P,xy,0.04093,-0.05925474,-0.10018474,0.10018474
mp-1400392,Cr4Mg2S8,4,Cr,yx,0.76103,0.66085368,-0.10017631999999999,0.10017631999999999
mp-1103842,Os3P12,2,P,xy,0.04093,-0.05924085,-0.10017085,0.10017085
mp-7581,MoSe2,1,Se,zx,-0.14961,-0.24977791,-0.10016791,0.10016791
mp-686129,Li80N48Ti16,120,N,zx,0.47579,0.57595557,0.10016556999999998,0.10016556999999998
mp-27666,Cl6Ir2,5,Cl,xy,0.24381,0.34397173,0.10016172999999998,0.10016172999999998
mp-757174,F36Li6Mn12,34,F,zx,0.34977,0.24961632,-0.10015368000000002,0.10015368000000002
mp-7017,N2NaNb,3,N,xz,0.88072,0.78056669,-0.10015330999999994,0.10015330999999994
mp-29187,Co4P12Si12,12,Si,xy,0.27694,0.1767908,-0.10014920000000002,0.10014920000000002
mp-757174,F36Li6Mn12,52,F,zx,0.34977,0.24962147,-0.10014853000000001,0.10014853000000001
mp-29187,Co4P12Si12,13,Si,xy,-0.27694,-0.17679542,0.10014458000000001,0.10014458000000001
mp-27442,Cr4I12Rb4,9,I,zx,-0.0481,0.05204014,0.10014013999999999,0.10014013999999999
mp-1029850,Cr14K30N38,1,K,yx,-0.02472,-0.12485532,-0.10013532,0.10013532
mp-22386,Ag2In2Te4,1,In,xz,-0.16808,-0.0679521,0.1001279,0.1001279
mp-861057,Ca8O20Tl8,34,O,yz,0.18,0.07987504,-0.10012496,0.10012496
mp-571288,Ag8K4Se16Ta4,19,Se,yx,0.42917,0.32904887,-0.10012113,0.10012113
mp-861057,Ca8O20Tl8,24,O,yz,0.18,0.07987926,-0.10012074,0.10012074
mp-5881,Co8S8Sb8,13,Sb,yz,-0.22984,-0.12972279,0.10011720999999998,0.10011720999999998
mp-571288,Ag8K4Se16Ta4,26,Se,yx,0.42917,0.32905298,-0.10011702,0.10011702
mp-571288,Ag8K4Se16Ta4,18,Se,yx,0.42917,0.3290537,-0.10011629999999999,0.10011629999999999
mp-571288,Ag8K4Se16Ta4,27,Se,yx,0.42917,0.32905549,-0.10011450999999999,0.10011450999999999
mp-17792,Ge4Hg6K4S16,28,S,zx,-0.22408,-0.12398503,0.10009497,0.10009497
mp-32616,Ga4S6,6,S,xz,0.52854,0.42844546,-0.10009454000000001,0.10009454000000001
mp-18163,Cd16Ge4Se24,19,Ge,xy,0.03818,0.1382744,0.1000944,0.1000944
mp-568328,Fe4P16,7,P,zx,0.02099,0.12108393,0.10009393,0.10009393
mp-18163,Cd16Ge4Se24,16,Ge,xy,-0.03818,-0.13826758,-0.10008758000000001,0.10008758000000001
mp-18163,Cd16Ge4Se24,18,Ge,xy,-0.03818,-0.13826555,-0.10008555,0.10008555
mp-5881,Co8S8Sb8,8,Sb,yz,-0.22984,-0.12975481,0.10008518999999999,0.10008518999999999
mp-568328,Fe4P16,15,P,zx,0.02099,0.12107486,0.10008486,0.10008486
mp-18163,Cd16Ge4Se24,17,Ge,xy,0.03818,0.13826314,0.10008314000000001,0.10008314000000001
mp-5881,Co8S8Sb8,15,Sb,yz,0.22984,0.12975915,-0.10008085,0.10008085
mp-13334,O18Sn6Zn6,14,O,zy,0.52088,0.62095785,0.10007785000000002,0.10007785000000002
mp-1029616,Ba12N48Ta24,60,N,yz,0.44259,0.34251216,-0.10007783999999997,0.10007783999999997
mp-13334,O18Sn6Zn6,21,O,zy,0.52088,0.62095761,0.10007761000000004,0.10007761000000004
mp-1029616,Ba12N48Ta24,74,N,yz,-0.44259,-0.34251246,0.10007753999999996,0.10007753999999996
mp-1029616,Ba12N48Ta24,61,N,yz,-0.44259,-0.34251362,0.10007637999999996,0.10007637999999996
mp-1029616,Ba12N48Ta24,75,N,yz,0.44259,0.34251395,-0.10007604999999997,0.10007604999999997
mp-5881,Co8S8Sb8,10,Sb,yz,0.22984,0.1297662,-0.10007379999999999,0.10007379999999999
mp-8176,O2RbTl,1,Tl,zx,-0.56204,-0.46197051,0.10006948999999998,0.10006948999999998
mp-14288,P8Sr6,0,Sr,zx,0.1048,0.20486929,0.10006929,0.10006929
mp-1029616,Ba12N48Ta24,65,N,zx,-0.44258,-0.34251156,0.10006843999999998,0.10006843999999998
mp-1029616,Ba12N48Ta24,64,N,zx,0.44258,0.34251308,-0.10006691999999995,0.10006691999999995
mp-1029616,Ba12N48Ta24,69,N,xy,-0.44258,-0.34251329,0.10006670999999995,0.10006670999999995
mp-13334,O18Sn6Zn6,13,O,zy,0.52088,0.62094665,0.10006665000000003,0.10006665000000003
mp-1029616,Ba12N48Ta24,79,N,zx,0.44258,0.34251347,-0.10006652999999999,0.10006652999999999
mp-1029616,Ba12N48Ta24,78,N,zx,-0.44258,-0.34251398,0.10006601999999998,0.10006601999999998
mp-1029616,Ba12N48Ta24,82,N,xy,-0.44258,-0.34251416,0.10006583999999996,0.10006583999999996
mp-1029616,Ba12N48Ta24,68,N,xy,0.44258,0.34251463,-0.10006536999999999,0.10006536999999999
mp-1029616,Ba12N48Ta24,83,N,xy,0.44258,0.34251511,-0.10006488999999996,0.10006488999999996
mp-13334,O18Sn6Zn6,23,O,zy,0.52088,0.62094253,0.10006252999999998,0.10006252999999998
mp-1029851,Ge32N64Na64,29,Na,yx,-0.11109,-0.21114802,-0.10005802,0.10005802
mp-1029851,Ge32N64Na64,24,Na,yx,0.11109,0.21114674,0.10005674,0.10005674
mp-1029851,Ge32N64Na64,31,Na,yx,0.11109,0.21114621,0.10005621,0.10005621
mp-1029851,Ge32N64Na64,26,Na,yx,-0.11109,-0.21114594,-0.10005594000000001,0.10005594000000001
mp-27173,P12Ru3,8,P,xy,0.20758,0.10753071,-0.10004928999999999,0.10004928999999999
mp-13334,O18Sn6Zn6,22,O,zy,0.52088,0.62092662,0.10004661999999998,0.10004661999999998
mp-13334,O18Sn6Zn6,12,O,zy,0.52088,0.62092257,0.10004256999999994,0.10004256999999994
mp-27148,Be8P16,9,P,zy,-0.18376,-0.08372625,0.10003375,0.10003375
mp-2030,Ru4S8,8,S,zx,0.22881,0.12878153,-0.10002847000000001,0.10002847000000001
mp-28899,As6Br2Hg4,8,As,xz,0.46889,0.36886492,-0.10002507999999999,0.10002507999999999
mp-28899,As6Br2Hg4,7,As,xz,0.46889,0.36886537,-0.10002462999999995,0.10002462999999995
mp-3524,Li2N4P2,2,P,zx,-0.4154,-0.51542336,-0.10002336,0.10002336
mp-567505,C8Si8,0,Si,zy,0.10002,6.1e-07,-0.10001939,0.10001939
mp-11131,Ge4Hg6K4S16,16,S,zy,-0.19491,-0.0948928,0.1000172,0.1000172
mp-11131,Ge4Hg6K4S16,24,S,zy,-0.19491,-0.09489286,0.10001714,0.10001714
mp-31040,Cl8Nb2,4,Cl,xz,-0.1538,-0.25381655,-0.10001654999999998,0.10001654999999998
mp-17400,Ba16N24Ta8,7,Ba,yx,0.03072,0.13073549,0.10001549000000001,0.10001549000000001
mp-8176,O2RbTl,1,Tl,xz,-0.56199,-0.46197551,0.10001449000000001,0.10001449000000001
mp-17400,Ba16N24Ta8,15,Ba,yx,0.03072,0.13073409,0.10001409,0.10001409
mp-17400,Ba16N24Ta8,3,Ba,yx,-0.03072,-0.13073257,-0.10001257,0.10001257
mp-17400,Ba16N24Ta8,11,Ba,yx,-0.03072,-0.13072845,-0.10000845,0.10000845
mp-7017,N2NaNb,3,N,zx,0.88059,0.78058171,-0.10000829,0.10000829
mp-17012,N24Sr16V8,46,N,yx,-0.28789,-0.18788803,0.10000196999999997,0.10000196999999997
mp-567505,C8Si8,4,Si,zy,0.1,-1.55e-06,-0.10000155000000001,0.10000155000000001
