frequency_cm-1,IR,epsilon_avg_real,epsilon_avg_imag,Raman
2.679827142550528151e+03,0.000000000000000000e+00,2.909616374270015182e+00,0.000000000000000000e+00,3.518058726711921918e+04
2.679993922930323606e+03,0.000000000000000000e+00,2.909604158557968390e+00,0.000000000000000000e+00,3.518007164956870838e+04
2.680160703310118606e+03,0.000000000000000000e+00,2.909693052923239875e+00,0.000000000000000000e+00,3.519315318630626280e+04
2.680327483689914061e+03,0.000000000000000000e+00,2.909720546523730800e+00,0.000000000000000000e+00,3.519085807347665104e+04
2.680494264069709061e+03,0.000000000000000000e+00,2.909744031488328719e+00,0.000000000000000000e+00,3.519541970202033554e+04
2.680661044449504516e+03,0.000000000000000000e+00,2.909786976771516098e+00,0.000000000000000000e+00,3.520261195726796723e+04
2.680827824829299971e+03,0.000000000000000000e+00,2.909835446086402655e+00,0.000000000000000000e+00,3.520205914179965475e+04
2.680994605209094971e+03,0.000000000000000000e+00,2.909857739516352293e+00,0.000000000000000000e+00,3.520753888500267203e+04
2.681161385588890425e+03,0.000000000000000000e+00,2.909932757655928182e+00,0.000000000000000000e+00,3.521271762650687742e+04
2.681328165968685425e+03,0.000000000000000000e+00,2.909958950589901061e+00,0.000000000000000000e+00,3.522847115099478106e+04
2.681494946348480880e+03,0.000000000000000000e+00,2.910016585732050132e+00,0.000000000000000000e+00,3.522222009836818324e+04
2.681661726728276335e+03,0.000000000000000000e+00,2.910015923940253657e+00,0.000000000000000000e+00,3.523819004773397319e+04
2.681828507108071335e+03,0.000000000000000000e+00,2.910044149089885845e+00,0.000000000000000000e+00,3.524532745231638546e+04
2.681995287487866790e+03,0.000000000000000000e+00,2.910117865893860678e+00,0.000000000000000000e+00,3.523358715130494238e+04
2.682162067867662245e+03,0.000000000000000000e+00,2.910166477342967628e+00,0.000000000000000000e+00,3.523761868952819350e+04
2.682328848247457245e+03,0.000000000000000000e+00,2.910209043944737228e+00,0.000000000000000000e+00,3.524482912435296748e+04
2.682495628627252245e+03,0.000000000000000000e+00,2.910247647619323530e+00,0.000000000000000000e+00,3.525089524425996933e+04
2.682662409007048154e+03,0.000000000000000000e+00,2.910294874694171696e+00,0.000000000000000000e+00,3.525604908676401101e+04
2.682829189386843154e+03,0.000000000000000000e+00,2.910330422680809992e+00,0.000000000000000000e+00,3.526024250316602411e+04
2.682995969766638154e+03,0.000000000000000000e+00,2.910365293613445203e+00,0.000000000000000000e+00,3.526396703912692465e+04
2.683162750146434064e+03,0.000000000000000000e+00,2.910408456914307607e+00,0.000000000000000000e+00,3.526967635571675055e+04
2.683329530526229064e+03,0.000000000000000000e+00,2.910441222323910448e+00,0.000000000000000000e+00,3.526860196842833102e+04
2.683496310906024064e+03,0.000000000000000000e+00,2.910480135625058029e+00,0.000000000000000000e+00,3.527003173111025535e+04
2.683663091285819974e+03,0.000000000000000000e+00,2.910532643140104181e+00,0.000000000000000000e+00,3.528212846576335869e+04
2.683829871665614974e+03,0.000000000000000000e+00,2.910588190851451262e+00,0.000000000000000000e+00,3.528867262277015107e+04
2.683996652045409974e+03,0.000000000000000000e+00,2.910620067940701716e+00,0.000000000000000000e+00,3.529998221507109702e+04
2.684163432425204974e+03,0.000000000000000000e+00,2.910643666822300801e+00,0.000000000000000000e+00,3.529659919897268992e+04
2.684330212805000883e+03,0.000000000000000000e+00,2.910707233206736078e+00,0.000000000000000000e+00,3.530301678564865142e+04
2.684496993184795883e+03,0.000000000000000000e+00,2.910736712136083870e+00,0.000000000000000000e+00,3.529786884454960091e+04
2.684663773564590883e+03,0.000000000000000000e+00,2.910730288726216752e+00,0.000000000000000000e+00,3.531857670852644515e+04
2.684830553944386793e+03,0.000000000000000000e+00,2.910817197789616895e+00,0.000000000000000000e+00,3.530952563025867858e+04
2.684997334324181793e+03,0.000000000000000000e+00,2.910867374476258096e+00,0.000000000000000000e+00,3.532428383415091957e+04
2.685164114703976793e+03,0.000000000000000000e+00,2.910881518337042451e+00,0.000000000000000000e+00,3.531771025141231803e+04
2.685330895083772248e+03,0.000000000000000000e+00,2.910933472718066017e+00,0.000000000000000000e+00,3.532209302980775828e+04
2.685497675463567703e+03,0.000000000000000000e+00,2.910987364196675475e+00,0.000000000000000000e+00,3.532166424673503207e+04
2.685664455843362703e+03,0.000000000000000000e+00,2.911034184948661618e+00,0.000000000000000000e+00,3.534711468092227733e+04
2.685831236223158157e+03,0.000000000000000000e+00,2.911051602711689057e+00,0.000000000000000000e+00,3.534989931317536684e+04
2.685998016602953612e+03,0.000000000000000000e+00,2.911099114813898492e+00,0.000000000000000000e+00,3.534240876984954230e+04
2.686164796982748612e+03,0.000000000000000000e+00,2.911122990660966803e+00,0.000000000000000000e+00,3.534062028594052390e+04
2.686331577362544067e+03,0.000000000000000000e+00,2.911180559185052363e+00,0.000000000000000000e+00,3.534932103455992910e+04
2.686498357742339522e+03,0.000000000000000000e+00,2.911224141857637449e+00,0.000000000000000000e+00,3.535989887420548621e+04
2.686665138122134522e+03,0.000000000000000000e+00,2.911279170569399444e+00,0.000000000000000000e+00,3.536449596871437825e+04
2.686831918501929522e+03,0.000000000000000000e+00,2.911318459326834418e+00,0.000000000000000000e+00,3.537671291236412071e+04
2.686998698881724977e+03,0.000000000000000000e+00,2.911386483380917323e+00,0.000000000000000000e+00,3.536964923484277097e+04
2.687165479261520431e+03,0.000000000000000000e+00,2.911381320433061859e+00,0.000000000000000000e+00,3.537751621789234923e+04
2.687332259641315432e+03,0.000000000000000000e+00,2.911437608022744428e+00,0.000000000000000000e+00,3.537683829241882631e+04
2.687499040021110886e+03,0.000000000000000000e+00,2.911458016558540862e+00,0.000000000000000000e+00,3.538450311419387435e+04
2.687665820400906341e+03,0.000000000000000000e+00,2.911505285425610712e+00,0.000000000000000000e+00,3.538647289162823290e+04
2.687832600780701341e+03,0.000000000000000000e+00,2.911550327749685252e+00,0.000000000000000000e+00,3.540083738676631037e+04
2.687999381160496796e+03,0.000000000000000000e+00,2.911584821256616440e+00,0.000000000000000000e+00,3.540456564790970151e+04
2.688166161540292251e+03,0.000000000000000000e+00,2.911642742575422549e+00,0.000000000000000000e+00,3.539295536571109551e+04
2.688332941920087251e+03,0.000000000000000000e+00,2.911664999870945625e+00,0.000000000000000000e+00,3.541626323997698637e+04
2.688499722299882706e+03,0.000000000000000000e+00,2.911715778925545894e+00,0.000000000000000000e+00,3.541557511415833869e+04
2.688666502679677706e+03,0.000000000000000000e+00,2.911778297528293979e+00,0.000000000000000000e+00,3.541286350653834961e+04
2.688833283059473160e+03,0.000000000000000000e+00,2.911812468131821152e+00,0.000000000000000000e+00,3.541639751574263209e+04
2.689000063439268615e+03,0.000000000000000000e+00,2.911853490254298737e+00,0.000000000000000000e+00,3.542278146699173521e+04
2.689166843819063615e+03,0.000000000000000000e+00,2.911867610208430879e+00,0.000000000000000000e+00,3.541973460958950454e+04
2.689333624198859070e+03,0.000000000000000000e+00,2.911916322973096438e+00,0.000000000000000000e+00,3.542716431444402406e+04
2.689500404578654525e+03,0.000000000000000000e+00,2.911964054022835757e+00,0.000000000000000000e+00,3.543943859840131336e+04
2.689667184958449525e+03,0.000000000000000000e+00,2.911981614569758126e+00,0.000000000000000000e+00,3.544466402003930125e+04
2.689833965338244525e+03,0.000000000000000000e+00,2.912048036525250794e+00,0.000000000000000000e+00,3.546700005565312313e+04
2.690000745718040434e+03,0.000000000000000000e+00,2.912108273324426566e+00,0.000000000000000000e+00,3.545434977577138488e+04
2.690167526097835434e+03,0.000000000000000000e+00,2.912152805584948823e+00,0.000000000000000000e+00,3.544548096566886670e+04
2.690334306477630435e+03,0.000000000000000000e+00,2.912152267296272523e+00,0.000000000000000000e+00,3.546526837882727705e+04
2.690501086857425889e+03,0.000000000000000000e+00,2.912219821851193213e+00,0.000000000000000000e+00,3.546906927354045183e+04
2.690667867237221344e+03,0.000000000000000000e+00,2.912231581634286304e+00,0.000000000000000000e+00,3.545781240987952333e+04
2.690834647617016344e+03,0.000000000000000000e+00,2.912293385154788083e+00,0.000000000000000000e+00,3.547028191725099896e+04
2.691001427996811799e+03,0.000000000000000000e+00,2.912324089476298283e+00,0.000000000000000000e+00,3.549104428167266451e+04
2.691168208376607254e+03,0.000000000000000000e+00,2.912397124083790700e+00,0.000000000000000000e+00,3.548908006556077453e+04
2.691334988756402254e+03,0.000000000000000000e+00,2.912407352609726274e+00,0.000000000000000000e+00,3.549749358793001011e+04
2.691501769136197254e+03,0.000000000000000000e+00,2.912466920611354482e+00,0.000000000000000000e+00,3.549078894344692526e+04
2.691668549515993163e+03,0.000000000000000000e+00,2.912486050529098591e+00,0.000000000000000000e+00,3.549854298754749470e+04
2.691835329895788163e+03,0.000000000000000000e+00,2.912545284547296109e+00,0.000000000000000000e+00,3.550887022720522509e+04
2.692002110275583163e+03,0.000000000000000000e+00,2.912585271351173954e+00,0.000000000000000000e+00,3.551595423515814764e+04
2.692168890655379073e+03,0.000000000000000000e+00,2.912633565019624005e+00,0.000000000000000000e+00,3.551579684510332299e+04
2.692335671035174073e+03,0.000000000000000000e+00,2.912667241964774778e+00,0.000000000000000000e+00,3.550785261351230292e+04
2.692502451414969073e+03,0.000000000000000000e+00,2.912740535647331708e+00,0.000000000000000000e+00,3.551024413543820265e+04
2.692669231794764528e+03,0.000000000000000000e+00,2.912710031604586192e+00,0.000000000000000000e+00,3.551706034671363886e+04
2.692836012174559983e+03,0.000000000000000000e+00,2.912794300430613603e+00,0.000000000000000000e+00,3.551552856718066323e+04
2.693002792554354983e+03,0.000000000000000000e+00,2.912824694826522176e+00,0.000000000000000000e+00,3.552925850015109609e+04
2.693169572934149983e+03,0.000000000000000000e+00,2.912864725068698757e+00,0.000000000000000000e+00,3.553989672223504749e+04
2.693336353313945892e+03,0.000000000000000000e+00,2.912891282567303453e+00,0.000000000000000000e+00,3.553775631201249053e+04
2.693503133693740892e+03,0.000000000000000000e+00,2.912942893597765703e+00,0.000000000000000000e+00,3.555057252780515410e+04
2.693669914073535892e+03,0.000000000000000000e+00,2.912990803974225162e+00,0.000000000000000000e+00,3.554537657212020713e+04
2.693836694453331802e+03,0.000000000000000000e+00,2.913030918526253288e+00,0.000000000000000000e+00,3.554530897343414108e+04
2.694003474833126802e+03,0.000000000000000000e+00,2.913092566131860739e+00,0.000000000000000000e+00,3.556085047668396874e+04
2.694170255212921802e+03,0.000000000000000000e+00,2.913105203809450927e+00,0.000000000000000000e+00,3.556461027121551160e+04
2.694337035592717257e+03,0.000000000000000000e+00,2.913157779582439488e+00,0.000000000000000000e+00,3.557305748786282493e+04
2.694503815972512712e+03,0.000000000000000000e+00,2.913221947421218427e+00,0.000000000000000000e+00,3.558558491865143151e+04
2.694670596352307712e+03,0.000000000000000000e+00,2.913248966818381636e+00,0.000000000000000000e+00,3.557611684868882730e+04
2.694837376732103166e+03,0.000000000000000000e+00,2.913247793734871305e+00,0.000000000000000000e+00,3.557097664546927990e+04
2.695004157111898621e+03,0.000000000000000000e+00,2.913303756480134066e+00,0.000000000000000000e+00,3.559167237795623078e+04
2.695170937491693621e+03,0.000000000000000000e+00,2.913341614745569075e+00,0.000000000000000000e+00,3.560124144786412944e+04
2.695337717871489076e+03,0.000000000000000000e+00,2.913382247641306488e+00,0.000000000000000000e+00,3.558301090340131486e+04
2.695504498251284076e+03,0.000000000000000000e+00,2.913452805901249221e+00,0.000000000000000000e+00,3.558784609111805912e+04
2.695671278631079531e+03,0.000000000000000000e+00,2.913470922608130564e+00,0.000000000000000000e+00,3.561196319570735795e+04
2.695838059010874986e+03,0.000000000000000000e+00,2.913521131726749758e+00,0.000000000000000000e+00,3.560293453042933834e+04
2.696004839390669986e+03,0.000000000000000000e+00,2.913566675925713056e+00,0.000000000000000000e+00,3.560597345332925761e+04
2.696171619770465441e+03,0.000000000000000000e+00,2.913613881802065375e+00,0.000000000000000000e+00,3.561937142857300933e+04
2.696338400150260895e+03,0.000000000000000000e+00,2.913645378828563448e+00,0.000000000000000000e+00,3.564369992378327879e+04
2.696505180530055895e+03,0.000000000000000000e+00,2.913693196511915939e+00,0.000000000000000000e+00,3.561736881300964887e+04
2.696671960909851350e+03,0.000000000000000000e+00,2.913700695874991364e+00,0.000000000000000000e+00,3.562132374122270267e+04
2.696838741289646350e+03,0.000000000000000000e+00,2.913763873939843929e+00,0.000000000000000000e+00,3.562502384224010166e+04
2.697005521669441805e+03,0.000000000000000000e+00,2.913813416229591891e+00,0.000000000000000000e+00,3.563260071640877868e+04
2.697172302049236805e+03,0.000000000000000000e+00,2.913828167073929887e+00,0.000000000000000000e+00,3.563682866990836192e+04
2.697339082429032260e+03,0.000000000000000000e+00,2.913913627317377575e+00,0.000000000000000000e+00,3.564918451683989406e+04
2.697505862808827715e+03,0.000000000000000000e+00,2.913904081507968868e+00,0.000000000000000000e+00,3.563919174821252818e+04
2.697672643188622715e+03,0.000000000000000000e+00,2.913974753722246902e+00,0.000000000000000000e+00,3.564604344805103756e+04
2.697839423568418169e+03,0.000000000000000000e+00,2.913992728305396351e+00,0.000000000000000000e+00,3.565929728667382005e+04
2.698006203948213624e+03,0.000000000000000000e+00,2.914034833051474482e+00,0.000000000000000000e+00,3.565628130202201282e+04
2.698172984328008624e+03,0.000000000000000000e+00,2.914072467422951451e+00,0.000000000000000000e+00,3.566441306678090041e+04
2.698339764707804079e+03,0.000000000000000000e+00,2.914126178267213430e+00,0.000000000000000000e+00,3.568451397728911979e+04
2.698506545087599534e+03,0.000000000000000000e+00,2.914194825140995260e+00,0.000000000000000000e+00,3.566918995976032602e+04
2.698673325467394534e+03,0.000000000000000000e+00,2.914231930299521878e+00,0.000000000000000000e+00,3.568796410175352503e+04
2.698840105847189534e+03,0.000000000000000000e+00,2.914243426470996212e+00,0.000000000000000000e+00,3.567481918392718217e+04
2.699006886226985443e+03,0.000000000000000000e+00,2.914308915183029480e+00,0.000000000000000000e+00,3.568144104189468635e+04
2.699173666606780444e+03,0.000000000000000000e+00,2.914319300671442292e+00,0.000000000000000000e+00,3.570084947437322262e+04
2.699340446986575444e+03,0.000000000000000000e+00,2.914406286094036513e+00,0.000000000000000000e+00,3.569857105899141607e+04
2.699507227366371353e+03,0.000000000000000000e+00,2.914422360776372845e+00,0.000000000000000000e+00,3.572163444518810138e+04
2.699674007746166353e+03,0.000000000000000000e+00,2.914420786162386090e+00,0.000000000000000000e+00,3.570190748733691726e+04
2.699840788125961353e+03,0.000000000000000000e+00,2.914491356926114829e+00,0.000000000000000000e+00,3.571779797711952415e+04
2.700007568505756353e+03,0.000000000000000000e+00,2.914548047724460300e+00,0.000000000000000000e+00,3.571737757651164429e+04
2.700174348885552263e+03,0.000000000000000000e+00,2.914588957419589121e+00,0.000000000000000000e+00,3.571485641986812698e+04
2.700341129265347263e+03,0.000000000000000000e+00,2.914613688507670108e+00,0.000000000000000000e+00,3.573489682265141892e+04
2.700507909645142263e+03,0.000000000000000000e+00,2.914642984880396082e+00,0.000000000000000000e+00,3.572523578026683390e+04
2.700674690024938172e+03,0.000000000000000000e+00,2.914680079745605834e+00,0.000000000000000000e+00,3.572938329258462181e+04
2.700841470404733172e+03,0.000000000000000000e+00,2.914729337160216094e+00,0.000000000000000000e+00,3.572658746186592180e+04
2.701008250784528173e+03,0.000000000000000000e+00,2.914780181582425911e+00,0.000000000000000000e+00,3.574170387545023550e+04
2.701175031164324082e+03,0.000000000000000000e+00,2.914830584861833440e+00,0.000000000000000000e+00,3.574907930043468514e+04
2.701341811544119082e+03,0.000000000000000000e+00,2.914869745784179234e+00,0.000000000000000000e+00,3.575171667118176265e+04
2.701508591923914082e+03,0.000000000000000000e+00,2.914900878480794599e+00,0.000000000000000000e+00,3.575210350962959637e+04
2.701675372303709537e+03,0.000000000000000000e+00,2.914944421975716349e+00,0.000000000000000000e+00,3.575815334482734033e+04
2.701842152683504992e+03,0.000000000000000000e+00,2.914976225340217386e+00,0.000000000000000000e+00,3.576196082024172938e+04
2.702008933063299992e+03,0.000000000000000000e+00,2.915028416808045364e+00,0.000000000000000000e+00,3.576269417931001226e+04
2.702175713443095447e+03,0.000000000000000000e+00,2.915088204735087896e+00,0.000000000000000000e+00,3.577655219061905518e+04
2.702342493822890901e+03,0.000000000000000000e+00,2.915088465918465044e+00,0.000000000000000000e+00,3.577159842326716171e+04
2.702509274202685901e+03,0.000000000000000000e+00,2.915153247734966424e+00,0.000000000000000000e+00,3.578611340522247338e+04
2.702676054582481356e+03,0.000000000000000000e+00,2.915194657308415760e+00,0.000000000000000000e+00,3.579207507712901133e+04
2.702842834962276356e+03,0.000000000000000000e+00,2.915240244588117591e+00,0.000000000000000000e+00,3.579030249723064480e+04
2.703009615342071811e+03,0.000000000000000000e+00,2.915271473893042753e+00,0.000000000000000000e+00,3.578955399682555435e+04
2.703176395721866811e+03,0.000000000000000000e+00,2.915317767156496043e+00,0.000000000000000000e+00,3.579100618749465502e+04
2.703343176101662266e+03,0.000000000000000000e+00,2.915340239217820706e+00,0.000000000000000000e+00,3.581623302255372255e+04
2.703509956481457721e+03,0.000000000000000000e+00,2.915391677193508002e+00,0.000000000000000000e+00,3.579623231437835057e+04
2.703676736861252721e+03,0.000000000000000000e+00,2.915425171984594499e+00,0.000000000000000000e+00,3.580737906712381664e+04
2.703843517241048175e+03,0.000000000000000000e+00,2.915466327510447542e+00,0.000000000000000000e+00,3.582232825811950170e+04
2.704010297620843630e+03,0.000000000000000000e+00,2.915516684985867357e+00,0.000000000000000000e+00,3.581758241738495417e+04
2.704177078000638630e+03,0.000000000000000000e+00,2.915553203844121644e+00,0.000000000000000000e+00,3.582433330040767760e+04
2.704343858380434085e+03,0.000000000000000000e+00,2.915607246712051293e+00,0.000000000000000000e+00,3.582266741377019207e+04
2.704510638760229085e+03,0.000000000000000000e+00,2.915646519144207360e+00,0.000000000000000000e+00,3.583781948096572887e+04
2.704677419140024540e+03,0.000000000000000000e+00,2.915683483538054954e+00,0.000000000000000000e+00,3.582907276376747177e+04
2.704844199519819995e+03,0.000000000000000000e+00,2.915747531334824671e+00,0.000000000000000000e+00,3.584106261114497465e+04
2.705010979899614995e+03,0.000000000000000000e+00,2.915763331914951184e+00,0.000000000000000000e+00,3.584062542737183685e+04
2.705177760279410450e+03,0.000000000000000000e+00,2.915821913174164504e+00,0.000000000000000000e+00,3.584111080777928873e+04
2.705344540659205904e+03,0.000000000000000000e+00,2.915813258058795210e+00,0.000000000000000000e+00,3.586469466624597408e+04
2.705511321039000904e+03,0.000000000000000000e+00,2.915878570769946609e+00,0.000000000000000000e+00,3.585381654584212811e+04
2.705678101418795904e+03,0.000000000000000000e+00,2.915899549635726284e+00,0.000000000000000000e+00,3.586850248101782927e+04
2.705844881798591814e+03,0.000000000000000000e+00,2.915963663604897338e+00,0.000000000000000000e+00,3.588435960640195844e+04
2.706011662178386814e+03,0.000000000000000000e+00,2.916008643317273386e+00,0.000000000000000000e+00,3.586739336456045567e+04
2.706178442558181814e+03,0.000000000000000000e+00,2.916058193175796731e+00,0.000000000000000000e+00,3.587744453175985109e+04
2.706345222937977724e+03,0.000000000000000000e+00,2.916090214826377203e+00,0.000000000000000000e+00,3.587244594164435694e+04
2.706512003317772724e+03,0.000000000000000000e+00,2.916117473148076567e+00,0.000000000000000000e+00,3.589735806846887135e+04
2.706678783697567724e+03,0.000000000000000000e+00,2.916180670576798750e+00,0.000000000000000000e+00,3.588658418738275213e+04
2.706845564077363179e+03,0.000000000000000000e+00,2.916246860353482351e+00,0.000000000000000000e+00,3.588709857414443832e+04
2.707012344457158633e+03,0.000000000000000000e+00,2.916225690723159403e+00,0.000000000000000000e+00,3.590771640214873332e+04
2.707179124836953633e+03,0.000000000000000000e+00,2.916298647515116471e+00,0.000000000000000000e+00,3.589862370050302707e+04
2.707345905216748633e+03,0.000000000000000000e+00,2.916302263910226511e+00,0.000000000000000000e+00,3.590658425417262333e+04
2.707512685596544543e+03,0.000000000000000000e+00,2.916380756026420773e+00,0.000000000000000000e+00,3.591306747215727228e+04
2.707679465976339543e+03,0.000000000000000000e+00,2.916398363925096771e+00,0.000000000000000000e+00,3.593826652162575920e+04
2.707846246356134543e+03,0.000000000000000000e+00,2.916432975582439635e+00,0.000000000000000000e+00,3.592383486814533535e+04
2.708013026735930453e+03,0.000000000000000000e+00,2.916501473936698119e+00,0.000000000000000000e+00,3.592503794645587914e+04
2.708179807115725453e+03,0.000000000000000000e+00,2.916527199527050751e+00,0.000000000000000000e+00,3.593344527970360650e+04
2.708346587495520453e+03,0.000000000000000000e+00,2.916555814143725112e+00,0.000000000000000000e+00,3.592871808694113133e+04
2.708513367875316362e+03,0.000000000000000000e+00,2.916606757298190189e+00,0.000000000000000000e+00,3.594308726580716757e+04
2.708680148255111362e+03,0.000000000000000000e+00,2.916664699048187703e+00,0.000000000000000000e+00,3.594695804712193058e+04
2.708846928634906362e+03,0.000000000000000000e+00,2.916680482429221399e+00,0.000000000000000000e+00,3.595759967469011463e+04
2.709013709014701817e+03,0.000000000000000000e+00,2.916725950641778198e+00,0.000000000000000000e+00,3.595983319916581968e+04
2.709180489394497272e+03,0.000000000000000000e+00,2.916775510417808359e+00,0.000000000000000000e+00,3.599958869403574499e+04
2.709347269774292272e+03,0.000000000000000000e+00,2.916803630257801316e+00,0.000000000000000000e+00,3.596543941138940136e+04
2.709514050154087272e+03,0.000000000000000000e+00,2.916863517441175446e+00,0.000000000000000000e+00,3.596420784120717144e+04
2.709680830533883181e+03,0.000000000000000000e+00,2.916907777400945978e+00,0.000000000000000000e+00,3.596199459951412427e+04
2.709847610913678182e+03,0.000000000000000000e+00,2.916917089398328500e+00,0.000000000000000000e+00,3.596559359583265177e+04
2.710014391293473182e+03,0.000000000000000000e+00,2.916978710085243787e+00,0.000000000000000000e+00,3.598362893333790998e+04
2.710181171673268636e+03,0.000000000000000000e+00,2.917057741560804995e+00,0.000000000000000000e+00,3.597889123095968534e+04
2.710347952053064091e+03,0.000000000000000000e+00,2.917051334742691626e+00,0.000000000000000000e+00,3.598141278249149764e+04
2.710514732432859091e+03,0.000000000000000000e+00,2.917094188527741494e+00,0.000000000000000000e+00,3.599991796261948912e+04
2.710681512812654546e+03,0.000000000000000000e+00,2.917109743567408042e+00,0.000000000000000000e+00,3.600819996592719690e+04
2.710848293192450001e+03,0.000000000000000000e+00,2.917179476358329193e+00,0.000000000000000000e+00,3.600929697686155851e+04
2.711015073572245001e+03,0.000000000000000000e+00,2.917217811769450275e+00,0.000000000000000000e+00,3.599829710522184905e+04
2.711181853952040456e+03,0.000000000000000000e+00,2.917254282728655834e+00,0.000000000000000000e+00,3.600679948281830730e+04
2.711348634331835910e+03,0.000000000000000000e+00,2.917321130907684079e+00,0.000000000000000000e+00,3.600980408943407383e+04
2.711515414711630910e+03,0.000000000000000000e+00,2.917346467556377387e+00,0.000000000000000000e+00,3.602131235544983792e+04
2.711682195091426365e+03,0.000000000000000000e+00,2.917419137685658637e+00,0.000000000000000000e+00,3.602417754502442403e+04
2.711848975471221365e+03,0.000000000000000000e+00,2.917420714896694189e+00,0.000000000000000000e+00,3.602658095695579686e+04
2.712015755851016820e+03,0.000000000000000000e+00,2.917445422422183743e+00,0.000000000000000000e+00,3.603818503193567449e+04
2.712182536230812275e+03,0.000000000000000000e+00,2.917490576113223710e+00,0.000000000000000000e+00,3.602927022994825529e+04
2.712349316610607275e+03,0.000000000000000000e+00,2.917529974174584595e+00,0.000000000000000000e+00,3.604208960923851555e+04
2.712516096990402730e+03,0.000000000000000000e+00,2.917589438418829673e+00,0.000000000000000000e+00,3.603933636375753122e+04
2.712682877370198185e+03,0.000000000000000000e+00,2.917630857054980709e+00,0.000000000000000000e+00,3.604250068705129524e+04
2.712849657749993185e+03,0.000000000000000000e+00,2.917662927054051725e+00,0.000000000000000000e+00,3.605921814823395107e+04
2.713016438129788185e+03,0.000000000000000000e+00,2.917722118762360761e+00,0.000000000000000000e+00,3.605352400539817609e+04
2.713183218509583639e+03,0.000000000000000000e+00,2.917740714406319658e+00,0.000000000000000000e+00,3.605770715497615311e+04
2.713349998889379094e+03,0.000000000000000000e+00,2.917788491138110007e+00,0.000000000000000000e+00,3.605877851552960055e+04
2.713516779269174094e+03,0.000000000000000000e+00,2.917834717282154600e+00,0.000000000000000000e+00,3.607058251589861902e+04
2.713683559648969549e+03,0.000000000000000000e+00,2.917873729817178852e+00,0.000000000000000000e+00,3.608129892292930163e+04
2.713850340028765004e+03,0.000000000000000000e+00,2.917932742910116062e+00,0.000000000000000000e+00,3.608584993156621204e+04
2.714017120408560004e+03,0.000000000000000000e+00,2.917954637848603650e+00,0.000000000000000000e+00,3.608871268244938256e+04
2.714183900788355459e+03,0.000000000000000000e+00,2.918013164407573523e+00,0.000000000000000000e+00,3.608975119742684910e+04
2.714350681168150913e+03,0.000000000000000000e+00,2.918023262427978270e+00,0.000000000000000000e+00,3.608503558183361747e+04
2.714517461547945913e+03,0.000000000000000000e+00,2.918066562318256896e+00,0.000000000000000000e+00,3.610289099662770604e+04
2.714684241927740914e+03,0.000000000000000000e+00,2.918140741723646681e+00,0.000000000000000000e+00,3.611890103320495837e+04
2.714851022307536823e+03,0.000000000000000000e+00,2.918154403190984514e+00,0.000000000000000000e+00,3.611419994143929944e+04
2.715017802687331823e+03,0.000000000000000000e+00,2.918220253591256697e+00,0.000000000000000000e+00,3.610707593941029336e+04
2.715184583067126823e+03,0.000000000000000000e+00,2.918228326235825509e+00,0.000000000000000000e+00,3.611762709244034340e+04
2.715351363446922733e+03,0.000000000000000000e+00,2.918280245209340595e+00,0.000000000000000000e+00,3.612869580190948909e+04
2.715518143826717733e+03,0.000000000000000000e+00,2.918331292789371645e+00,0.000000000000000000e+00,3.612475966875555605e+04
2.715684924206512733e+03,0.000000000000000000e+00,2.918371035037569783e+00,0.000000000000000000e+00,3.612928337042943895e+04
2.715851704586308188e+03,0.000000000000000000e+00,2.918380123370493795e+00,0.000000000000000000e+00,3.613561794634249236e+04
2.716018484966103642e+03,0.000000000000000000e+00,2.918402669296950247e+00,0.000000000000000000e+00,3.613956512921353715e+04
2.716185265345898642e+03,0.000000000000000000e+00,2.918475045292443948e+00,0.000000000000000000e+00,3.613551648765333084e+04
2.716352045725693642e+03,0.000000000000000000e+00,2.918534648654139474e+00,0.000000000000000000e+00,3.614021019199649891e+04
2.716518826105489552e+03,0.000000000000000000e+00,2.918540380307362625e+00,0.000000000000000000e+00,3.617102186922792316e+04
2.716685606485284552e+03,0.000000000000000000e+00,2.918607551593446203e+00,0.000000000000000000e+00,3.616494786344377644e+04
2.716852386865079552e+03,0.000000000000000000e+00,2.918637184698928966e+00,0.000000000000000000e+00,3.615680288542344351e+04
2.717019167244875462e+03,0.000000000000000000e+00,2.918656747804622587e+00,0.000000000000000000e+00,3.616894136672298919e+04
2.717185947624670462e+03,0.000000000000000000e+00,2.918710272571645614e+00,0.000000000000000000e+00,3.619423910788376816e+04
2.717352728004465462e+03,0.000000000000000000e+00,2.918756047087458061e+00,0.000000000000000000e+00,3.619419225809240015e+04
2.717519508384260917e+03,0.000000000000000000e+00,2.918817332840526024e+00,0.000000000000000000e+00,3.617689941154928965e+04
2.717686288764056371e+03,0.000000000000000000e+00,2.918848043518547541e+00,0.000000000000000000e+00,3.618502833656748408e+04
2.717853069143851371e+03,0.000000000000000000e+00,2.918874040118661473e+00,0.000000000000000000e+00,3.617908755306103558e+04
2.718019849523646826e+03,0.000000000000000000e+00,2.918916708085231182e+00,0.000000000000000000e+00,3.619673882707225130e+04
2.718186629903442281e+03,0.000000000000000000e+00,2.918947541301924797e+00,0.000000000000000000e+00,3.618847535558687377e+04
2.718353410283237281e+03,0.000000000000000000e+00,2.919003461589189552e+00,0.000000000000000000e+00,3.621056171730758797e+04
