frequency_cm-1,IR,epsilon_avg_real,epsilon_avg_imag,Raman
2.365112565876838289e+03,0.000000000000000000e+00,3.127176923612779547e+00,0.000000000000000000e+00,2.848066190475271287e+04
2.365279346256633744e+03,0.000000000000000000e+00,3.127173461265385424e+00,0.000000000000000000e+00,3.061072948266422100e+04
2.365446126636428744e+03,0.000000000000000000e+00,3.127353252783370507e+00,0.000000000000000000e+00,3.453287415491608408e+04
2.365612907016224199e+03,0.000000000000000000e+00,3.127328059538562854e+00,0.000000000000000000e+00,2.783570805037032551e+04
2.365779687396019654e+03,0.000000000000000000e+00,3.127476674599376949e+00,0.000000000000000000e+00,2.769695085261665736e+04
2.365946467775814654e+03,0.000000000000000000e+00,3.127600959823190419e+00,0.000000000000000000e+00,2.769621439510429627e+04
2.366113248155610108e+03,0.000000000000000000e+00,3.127521661251325913e+00,0.000000000000000000e+00,2.871621201940268293e+04
2.366280028535405563e+03,0.000000000000000000e+00,3.127351571231879124e+00,0.000000000000000000e+00,2.814702248759934446e+04
2.366446808915200563e+03,0.000000000000000000e+00,3.127667756022201484e+00,0.000000000000000000e+00,3.048500778016797994e+04
2.366613589294996018e+03,0.000000000000000000e+00,3.127532317808738416e+00,0.000000000000000000e+00,2.823698006355548205e+04
2.366780369674791473e+03,0.000000000000000000e+00,3.127573463307077528e+00,0.000000000000000000e+00,2.764281966503470176e+04
2.366947150054586473e+03,0.000000000000000000e+00,3.127625005581251560e+00,0.000000000000000000e+00,2.879879727121768519e+04
2.367113930434381473e+03,0.000000000000000000e+00,3.127796538227649137e+00,0.000000000000000000e+00,2.787771514874271452e+04
2.367280710814176928e+03,0.000000000000000000e+00,3.127820669654040930e+00,0.000000000000000000e+00,2.755839076107459186e+04
2.367447491193972382e+03,0.000000000000000000e+00,3.127937122335758602e+00,0.000000000000000000e+00,3.024750923062747461e+04
2.367614271573767383e+03,0.000000000000000000e+00,3.128020589207132218e+00,0.000000000000000000e+00,2.831490294718890073e+04
2.367781051953562837e+03,0.000000000000000000e+00,3.128009244164504210e+00,0.000000000000000000e+00,2.794997443182166535e+04
2.367947832333358292e+03,0.000000000000000000e+00,3.128052697018476991e+00,0.000000000000000000e+00,2.899223020868644016e+04
2.368114612713153292e+03,0.000000000000000000e+00,3.128251088494017562e+00,0.000000000000000000e+00,2.946088020779002909e+04
2.368281393092948292e+03,0.000000000000000000e+00,3.128159268693022188e+00,0.000000000000000000e+00,3.041808415958143814e+04
2.368448173472744202e+03,0.000000000000000000e+00,3.128324055755099753e+00,0.000000000000000000e+00,2.971848831746042924e+04
2.368614953852539202e+03,0.000000000000000000e+00,3.128084362895048542e+00,0.000000000000000000e+00,2.870223603765344888e+04
2.368781734232334202e+03,0.000000000000000000e+00,3.128359220759711068e+00,0.000000000000000000e+00,2.957736504002439688e+04
2.368948514612130111e+03,0.000000000000000000e+00,3.128065170334174638e+00,0.000000000000000000e+00,2.768159524569139103e+04
2.369115294991925111e+03,0.000000000000000000e+00,3.128343146663783880e+00,0.000000000000000000e+00,2.769797007355055393e+04
2.369282075371720111e+03,0.000000000000000000e+00,3.128495212792229641e+00,0.000000000000000000e+00,2.795913641545170321e+04
2.369448855751516021e+03,0.000000000000000000e+00,3.128495131387468486e+00,0.000000000000000000e+00,2.767848016165583977e+04
2.369615636131311021e+03,0.000000000000000000e+00,3.128645358203245408e+00,0.000000000000000000e+00,2.789869977222509624e+04
2.369782416511106021e+03,0.000000000000000000e+00,3.128549894456245095e+00,0.000000000000000000e+00,2.856818429941491922e+04
2.369949196890901476e+03,0.000000000000000000e+00,3.128640691994519329e+00,0.000000000000000000e+00,2.754582572851718942e+04
2.370115977270696931e+03,0.000000000000000000e+00,3.128663967610360697e+00,0.000000000000000000e+00,2.863499738623440135e+04
2.370282757650491931e+03,0.000000000000000000e+00,3.128754487953074648e+00,0.000000000000000000e+00,2.782882954139909270e+04
2.370449538030286931e+03,0.000000000000000000e+00,3.128818442306706249e+00,0.000000000000000000e+00,2.801554417334206664e+04
2.370616318410082840e+03,0.000000000000000000e+00,3.129008682546242870e+00,0.000000000000000000e+00,2.943676877508687176e+04
2.370783098789877840e+03,0.000000000000000000e+00,3.129011753660476458e+00,0.000000000000000000e+00,2.774244281747054265e+04
2.370949879169672840e+03,0.000000000000000000e+00,3.129045201540852972e+00,0.000000000000000000e+00,2.874003735595355101e+04
2.371116659549468750e+03,0.000000000000000000e+00,3.129049406543199741e+00,0.000000000000000000e+00,3.130635473951398671e+04
2.371283439929263750e+03,0.000000000000000000e+00,3.129106612950372845e+00,0.000000000000000000e+00,2.771666045086067606e+04
2.371450220309058750e+03,0.000000000000000000e+00,3.129003010227121795e+00,0.000000000000000000e+00,2.789527629702471313e+04
2.371617000688854205e+03,0.000000000000000000e+00,3.129090412457517179e+00,0.000000000000000000e+00,2.889519363428957877e+04
2.371783781068649660e+03,0.000000000000000000e+00,3.129251441026344338e+00,0.000000000000000000e+00,2.808670768529876295e+04
2.371950561448444660e+03,0.000000000000000000e+00,3.129359103307326695e+00,0.000000000000000000e+00,2.851835110725709455e+04
2.372117341828240114e+03,0.000000000000000000e+00,3.129302366826269832e+00,0.000000000000000000e+00,2.789793590893276996e+04
2.372284122208035569e+03,0.000000000000000000e+00,3.129375054113161525e+00,0.000000000000000000e+00,2.759251825865859064e+04
2.372450902587830569e+03,0.000000000000000000e+00,3.129575258043738373e+00,0.000000000000000000e+00,2.771984959956304010e+04
2.372617682967626024e+03,0.000000000000000000e+00,3.129404117059078505e+00,0.000000000000000000e+00,2.770154079917742274e+04
2.372784463347421024e+03,0.000000000000000000e+00,3.129561077899168264e+00,0.000000000000000000e+00,2.786650735981087200e+04
2.372951243727216479e+03,0.000000000000000000e+00,3.129545145337717660e+00,0.000000000000000000e+00,2.780471572022057444e+04
2.373118024107011934e+03,0.000000000000000000e+00,3.129565383911972365e+00,0.000000000000000000e+00,2.779123990743016839e+04
2.373284804486806934e+03,0.000000000000000000e+00,3.129764811911141198e+00,0.000000000000000000e+00,2.842324037950409183e+04
2.373451584866602389e+03,0.000000000000000000e+00,3.129799425977360272e+00,0.000000000000000000e+00,2.791615328224740006e+04
2.373618365246397389e+03,0.000000000000000000e+00,3.129650824583568802e+00,0.000000000000000000e+00,3.119363092261265410e+04
2.373785145626192843e+03,0.000000000000000000e+00,3.129847601252520928e+00,0.000000000000000000e+00,2.889083554127171374e+04
2.373951926005988298e+03,0.000000000000000000e+00,3.129881978964665468e+00,0.000000000000000000e+00,2.775765976230490924e+04
2.374118706385783298e+03,0.000000000000000000e+00,3.129929005540782239e+00,0.000000000000000000e+00,2.929032204580350299e+04
2.374285486765578753e+03,0.000000000000000000e+00,3.130110279112138461e+00,0.000000000000000000e+00,2.783117231390699817e+04
2.374452267145373753e+03,0.000000000000000000e+00,3.130243662237646163e+00,0.000000000000000000e+00,2.778799997437056300e+04
2.374619047525169208e+03,0.000000000000000000e+00,3.130033306491867062e+00,0.000000000000000000e+00,2.906024803053622963e+04
2.374785827904964663e+03,0.000000000000000000e+00,3.130257029850557871e+00,0.000000000000000000e+00,2.853789603922480455e+04
2.374952608284759663e+03,0.000000000000000000e+00,3.130454880984407939e+00,0.000000000000000000e+00,3.012491952117584879e+04
2.375119388664555117e+03,0.000000000000000000e+00,3.130267331734813752e+00,0.000000000000000000e+00,2.856027263885182037e+04
2.375286169044350572e+03,0.000000000000000000e+00,3.130354836371207927e+00,0.000000000000000000e+00,2.803605174726312907e+04
2.375452949424145572e+03,0.000000000000000000e+00,3.130436476372574273e+00,0.000000000000000000e+00,2.920121858546270232e+04
2.375619729803940572e+03,0.000000000000000000e+00,3.130433056484119181e+00,0.000000000000000000e+00,2.818601792470013970e+04
2.375786510183736482e+03,0.000000000000000000e+00,3.130384773532133291e+00,0.000000000000000000e+00,2.895250240867216417e+04
2.375953290563531482e+03,0.000000000000000000e+00,3.130536015028976493e+00,0.000000000000000000e+00,2.786029625538704568e+04
2.376120070943326482e+03,0.000000000000000000e+00,3.130592337813580261e+00,0.000000000000000000e+00,2.886036397728406519e+04
2.376286851323122391e+03,0.000000000000000000e+00,3.130669767614195020e+00,0.000000000000000000e+00,2.821847728085958443e+04
2.376453631702917392e+03,0.000000000000000000e+00,3.130803685463355635e+00,0.000000000000000000e+00,2.818947331161774127e+04
2.376620412082712392e+03,0.000000000000000000e+00,3.130783761373585605e+00,0.000000000000000000e+00,2.788401227392963119e+04
2.376787192462508301e+03,0.000000000000000000e+00,3.130661629741000596e+00,0.000000000000000000e+00,2.872830081017762859e+04
2.376953972842303301e+03,0.000000000000000000e+00,3.130824190484726710e+00,0.000000000000000000e+00,2.903242117103482087e+04
2.377120753222098301e+03,0.000000000000000000e+00,3.130890884149902131e+00,0.000000000000000000e+00,2.938113559222489130e+04
2.377287533601893301e+03,0.000000000000000000e+00,3.131034962768521002e+00,0.000000000000000000e+00,2.839292141175237339e+04
2.377454313981689211e+03,0.000000000000000000e+00,3.131018576282556864e+00,0.000000000000000000e+00,2.785273250899012419e+04
2.377621094361484211e+03,0.000000000000000000e+00,3.131342265483244347e+00,0.000000000000000000e+00,2.982682663909871189e+04
2.377787874741279211e+03,0.000000000000000000e+00,3.130866743539245434e+00,0.000000000000000000e+00,2.787972521822386261e+04
2.377954655121075120e+03,0.000000000000000000e+00,3.131174774111928460e+00,0.000000000000000000e+00,2.788271381733112503e+04
2.378121435500870120e+03,0.000000000000000000e+00,3.131162833266297074e+00,0.000000000000000000e+00,2.864219186168581655e+04
2.378288215880665120e+03,0.000000000000000000e+00,3.131390855697032904e+00,0.000000000000000000e+00,3.164460008309232944e+04
2.378454996260460575e+03,0.000000000000000000e+00,3.131242939279850201e+00,0.000000000000000000e+00,2.877510865838238169e+04
2.378621776640256030e+03,0.000000000000000000e+00,3.131466134281760016e+00,0.000000000000000000e+00,2.962757137905831041e+04
2.378788557020051030e+03,0.000000000000000000e+00,3.131404401720670805e+00,0.000000000000000000e+00,2.952032102888219742e+04
2.378955337399846485e+03,0.000000000000000000e+00,3.131413115624402277e+00,0.000000000000000000e+00,2.897304528321554244e+04
2.379122117779641940e+03,0.000000000000000000e+00,3.131559019038854697e+00,0.000000000000000000e+00,2.844067946437761202e+04
2.379288898159436940e+03,0.000000000000000000e+00,3.131342114989139613e+00,0.000000000000000000e+00,2.851987704391566876e+04
2.379455678539232395e+03,0.000000000000000000e+00,3.131671389571780040e+00,0.000000000000000000e+00,2.879636506056491999e+04
2.379622458919027849e+03,0.000000000000000000e+00,3.131760963898326366e+00,0.000000000000000000e+00,2.900610050165503708e+04
2.379789239298822849e+03,0.000000000000000000e+00,3.131560426744500969e+00,0.000000000000000000e+00,2.828618196247447486e+04
2.379956019678618304e+03,0.000000000000000000e+00,3.131661627294050732e+00,0.000000000000000000e+00,2.844869992839811312e+04
2.380122800058413304e+03,0.000000000000000000e+00,3.131676117393343617e+00,0.000000000000000000e+00,2.923376516916817491e+04
2.380289580438208759e+03,0.000000000000000000e+00,3.131840226512221381e+00,0.000000000000000000e+00,2.792719653791102610e+04
2.380456360818003759e+03,0.000000000000000000e+00,3.131834796661438158e+00,0.000000000000000000e+00,2.810835712444063392e+04
2.380623141197799214e+03,0.000000000000000000e+00,3.131864089295327336e+00,0.000000000000000000e+00,2.801223527014515275e+04
2.380789921577594669e+03,0.000000000000000000e+00,3.132069078787221628e+00,0.000000000000000000e+00,2.859982310823179796e+04
2.380956701957389669e+03,0.000000000000000000e+00,3.132174207191366744e+00,0.000000000000000000e+00,3.175282920085118894e+04
2.381123482337185123e+03,0.000000000000000000e+00,3.132121292206738516e+00,0.000000000000000000e+00,2.807516504238219568e+04
2.381290262716980578e+03,0.000000000000000000e+00,3.132251200652184764e+00,0.000000000000000000e+00,2.889367568291237330e+04
2.381457043096775578e+03,0.000000000000000000e+00,3.132089862106836264e+00,0.000000000000000000e+00,3.482757317074894672e+04
2.381623823476571033e+03,0.000000000000000000e+00,3.132319470321232036e+00,0.000000000000000000e+00,2.802050567300631155e+04
2.381790603856366033e+03,0.000000000000000000e+00,3.132392307204521220e+00,0.000000000000000000e+00,2.895834938080894426e+04
2.381957384236161488e+03,0.000000000000000000e+00,3.132340532283031109e+00,0.000000000000000000e+00,3.033739801091788104e+04
2.382124164615956943e+03,0.000000000000000000e+00,3.132365762375061369e+00,0.000000000000000000e+00,2.938452657803200418e+04
2.382290944995751943e+03,0.000000000000000000e+00,3.132470329863617398e+00,0.000000000000000000e+00,2.808090875372517621e+04
2.382457725375547398e+03,0.000000000000000000e+00,3.132520155263254669e+00,0.000000000000000000e+00,2.915216814531541240e+04
2.382624505755342852e+03,0.000000000000000000e+00,3.132698485895699658e+00,0.000000000000000000e+00,3.136235502656837343e+04
2.382791286135137852e+03,0.000000000000000000e+00,3.132818235315313782e+00,0.000000000000000000e+00,2.900798843837948152e+04
2.382958066514932852e+03,0.000000000000000000e+00,3.132686116082525007e+00,0.000000000000000000e+00,2.802523406781742597e+04
2.383124846894728762e+03,0.000000000000000000e+00,3.132664214543728232e+00,0.000000000000000000e+00,2.899153463176378500e+04
2.383291627274523762e+03,0.000000000000000000e+00,3.132911843235563598e+00,0.000000000000000000e+00,2.987421780082422993e+04
2.383458407654318762e+03,0.000000000000000000e+00,3.132799282767037230e+00,0.000000000000000000e+00,2.927761019229314479e+04
2.383625188034114217e+03,0.000000000000000000e+00,3.132785459776814552e+00,0.000000000000000000e+00,2.888305377054729615e+04
2.383791968413909672e+03,0.000000000000000000e+00,3.132913324602704552e+00,0.000000000000000000e+00,2.916484855088116456e+04
2.383958748793704672e+03,0.000000000000000000e+00,3.132986389113286307e+00,0.000000000000000000e+00,2.802903280862115571e+04
2.384125529173500126e+03,0.000000000000000000e+00,3.133122589727752594e+00,0.000000000000000000e+00,2.972224898835245767e+04
2.384292309553295581e+03,0.000000000000000000e+00,3.133154695430780734e+00,0.000000000000000000e+00,2.820273181086398472e+04
2.384459089933090581e+03,0.000000000000000000e+00,3.133311354184891595e+00,0.000000000000000000e+00,2.797656763808611504e+04
2.384625870312885581e+03,0.000000000000000000e+00,3.133301565126537014e+00,0.000000000000000000e+00,3.100577465172500160e+04
2.384792650692681491e+03,0.000000000000000000e+00,3.133115386138586533e+00,0.000000000000000000e+00,2.870054272119600864e+04
2.384959431072476491e+03,0.000000000000000000e+00,3.133162489122769401e+00,0.000000000000000000e+00,2.837012461379707383e+04
2.385126211452271491e+03,0.000000000000000000e+00,3.133298986206204617e+00,0.000000000000000000e+00,2.925143990366351136e+04
2.385292991832067401e+03,0.000000000000000000e+00,3.133162115361125988e+00,0.000000000000000000e+00,2.790781260939846106e+04
2.385459772211862401e+03,0.000000000000000000e+00,3.133403024647101187e+00,0.000000000000000000e+00,2.806097049445716766e+04
2.385626552591657401e+03,0.000000000000000000e+00,3.133457239471220124e+00,0.000000000000000000e+00,2.894513588724169676e+04
2.385793332971452855e+03,0.000000000000000000e+00,3.133469417323526240e+00,0.000000000000000000e+00,2.970040724638863685e+04
2.385960113351248310e+03,0.000000000000000000e+00,3.133586853813114192e+00,0.000000000000000000e+00,2.963604318772570332e+04
2.386126893731043310e+03,0.000000000000000000e+00,3.133676167815633296e+00,0.000000000000000000e+00,2.903127639772767361e+04
2.386293674110838765e+03,0.000000000000000000e+00,3.133803490209819298e+00,0.000000000000000000e+00,2.950693381434199546e+04
2.386460454490634220e+03,0.000000000000000000e+00,3.133735417389841071e+00,0.000000000000000000e+00,2.964692327224934343e+04
2.386627234870429220e+03,0.000000000000000000e+00,3.133991745815427610e+00,0.000000000000000000e+00,2.797119296524881429e+04
2.386794015250224220e+03,0.000000000000000000e+00,3.133670017728040325e+00,0.000000000000000000e+00,2.800093275324168644e+04
2.386960795630020129e+03,0.000000000000000000e+00,3.133927365828478973e+00,0.000000000000000000e+00,2.845310722816043562e+04
2.387127576009815130e+03,0.000000000000000000e+00,3.133987134284032194e+00,0.000000000000000000e+00,2.845991087176362998e+04
2.387294356389610130e+03,0.000000000000000000e+00,3.133964413515789804e+00,0.000000000000000000e+00,2.962259672290054368e+04
2.387461136769405584e+03,0.000000000000000000e+00,3.134017685200862768e+00,0.000000000000000000e+00,2.897601536013700752e+04
2.387627917149201039e+03,0.000000000000000000e+00,3.134253622356815594e+00,0.000000000000000000e+00,2.849416953000451031e+04
2.387794697528996039e+03,0.000000000000000000e+00,3.134200686866499552e+00,0.000000000000000000e+00,3.104471133453359653e+04
2.387961477908791494e+03,0.000000000000000000e+00,3.134167119077194030e+00,0.000000000000000000e+00,2.926490657650765934e+04
2.388128258288586949e+03,0.000000000000000000e+00,3.134261811035321532e+00,0.000000000000000000e+00,2.854471107425694208e+04
2.388295038668381949e+03,0.000000000000000000e+00,3.134189085699625732e+00,0.000000000000000000e+00,2.837010487704931074e+04
2.388461819048177404e+03,0.000000000000000000e+00,3.134308635126389131e+00,0.000000000000000000e+00,3.055658485777147871e+04
2.388628599427972404e+03,0.000000000000000000e+00,3.134237171216196050e+00,0.000000000000000000e+00,2.868010212589260482e+04
2.388795379807767858e+03,0.000000000000000000e+00,3.134410049340052851e+00,0.000000000000000000e+00,2.837472235378415280e+04
2.388962160187563313e+03,0.000000000000000000e+00,3.134530342713793605e+00,0.000000000000000000e+00,2.827258782065607375e+04
2.389128940567358313e+03,0.000000000000000000e+00,3.134469804093160672e+00,0.000000000000000000e+00,2.842578825710082310e+04
2.389295720947153768e+03,0.000000000000000000e+00,3.134630339136256882e+00,0.000000000000000000e+00,2.827725784535295679e+04
2.389462501326949223e+03,0.000000000000000000e+00,3.134728058489684610e+00,0.000000000000000000e+00,2.828325823394295367e+04
2.389629281706744223e+03,0.000000000000000000e+00,3.134585011603329807e+00,0.000000000000000000e+00,2.846907523492005203e+04
2.389796062086539678e+03,0.000000000000000000e+00,3.134772278985863636e+00,0.000000000000000000e+00,2.859061731286322174e+04
2.389962842466334678e+03,0.000000000000000000e+00,3.134846093451169491e+00,0.000000000000000000e+00,2.918845858262387264e+04
2.390129622846130133e+03,0.000000000000000000e+00,3.135045388007613454e+00,0.000000000000000000e+00,2.854818037246544191e+04
2.390296403225925133e+03,0.000000000000000000e+00,3.134675510728546666e+00,0.000000000000000000e+00,2.867532027043753624e+04
2.390463183605720587e+03,0.000000000000000000e+00,3.134965095545949598e+00,0.000000000000000000e+00,2.842814291156944819e+04
2.390629963985516042e+03,0.000000000000000000e+00,3.135045837730672691e+00,0.000000000000000000e+00,2.819015988217118138e+04
2.390796744365311042e+03,0.000000000000000000e+00,3.135094828788409504e+00,0.000000000000000000e+00,2.866398593817581786e+04
2.390963524745106497e+03,0.000000000000000000e+00,3.135103202416994694e+00,0.000000000000000000e+00,2.967442592300199976e+04
2.391130305124901952e+03,0.000000000000000000e+00,3.135291601528487959e+00,0.000000000000000000e+00,2.839679427104174829e+04
2.391297085504696952e+03,0.000000000000000000e+00,3.135024869985276297e+00,0.000000000000000000e+00,2.898179674159981369e+04
2.391463865884492407e+03,0.000000000000000000e+00,3.135321580706090128e+00,0.000000000000000000e+00,3.224158895978707005e+04
2.391630646264287861e+03,0.000000000000000000e+00,3.135231851665141178e+00,0.000000000000000000e+00,2.871894447421380391e+04
2.391797426644082861e+03,0.000000000000000000e+00,3.135269622079292162e+00,0.000000000000000000e+00,3.057544109970761565e+04
2.391964207023877862e+03,0.000000000000000000e+00,3.135396616737217812e+00,0.000000000000000000e+00,2.898457825954608779e+04
2.392130987403673771e+03,0.000000000000000000e+00,3.135450321880178137e+00,0.000000000000000000e+00,2.834129164401391245e+04
2.392297767783468771e+03,0.000000000000000000e+00,3.135505032571038075e+00,0.000000000000000000e+00,2.859587945059590857e+04
2.392464548163263771e+03,0.000000000000000000e+00,3.135566949387109670e+00,0.000000000000000000e+00,3.051585724626239607e+04
2.392631328543059681e+03,0.000000000000000000e+00,3.135632638250024140e+00,0.000000000000000000e+00,2.910841619636653195e+04
2.392798108922854681e+03,0.000000000000000000e+00,3.135634334358715858e+00,0.000000000000000000e+00,2.819532307574715378e+04
2.392964889302649681e+03,0.000000000000000000e+00,3.135723481477415309e+00,0.000000000000000000e+00,2.880514583346521249e+04
2.393131669682444681e+03,0.000000000000000000e+00,3.135885171921626746e+00,0.000000000000000000e+00,2.860177954673212298e+04
2.393298450062240590e+03,0.000000000000000000e+00,3.135862515575306819e+00,0.000000000000000000e+00,2.855601403306051361e+04
2.393465230442035590e+03,0.000000000000000000e+00,3.135869720150322948e+00,0.000000000000000000e+00,3.046254256718985926e+04
2.393632010821830590e+03,0.000000000000000000e+00,3.136074913683707610e+00,0.000000000000000000e+00,2.857637686133000534e+04
2.393798791201626500e+03,0.000000000000000000e+00,3.136012961523851672e+00,0.000000000000000000e+00,2.870479636331001529e+04
2.393965571581421500e+03,0.000000000000000000e+00,3.136123026932953195e+00,0.000000000000000000e+00,2.903753346326742030e+04
2.394132351961216500e+03,0.000000000000000000e+00,3.136130418468157099e+00,0.000000000000000000e+00,2.837294219476524449e+04
2.394299132341012410e+03,0.000000000000000000e+00,3.136208189421375803e+00,0.000000000000000000e+00,2.923695908276980845e+04
2.394465912720807410e+03,0.000000000000000000e+00,3.136375418512579838e+00,0.000000000000000000e+00,2.904314454409909376e+04
2.394632693100602410e+03,0.000000000000000000e+00,3.136570323345615474e+00,0.000000000000000000e+00,2.942085281708263574e+04
2.394799473480397864e+03,0.000000000000000000e+00,3.136265221189482588e+00,0.000000000000000000e+00,2.894985527972145064e+04
2.394966253860193319e+03,0.000000000000000000e+00,3.136278222046835484e+00,0.000000000000000000e+00,2.838089885838439659e+04
2.395133034239988319e+03,0.000000000000000000e+00,3.136525167652305157e+00,0.000000000000000000e+00,2.966305908009599443e+04
2.395299814619783774e+03,0.000000000000000000e+00,3.136470212119513601e+00,0.000000000000000000e+00,2.817123357153952020e+04
2.395466594999579229e+03,0.000000000000000000e+00,3.136664999583249180e+00,0.000000000000000000e+00,3.017561952923926583e+04
2.395633375379374229e+03,0.000000000000000000e+00,3.136655392427710520e+00,0.000000000000000000e+00,3.037801438643843721e+04
2.395800155759169684e+03,0.000000000000000000e+00,3.136441020185809947e+00,0.000000000000000000e+00,2.836792085687538929e+04
2.395966936138964684e+03,0.000000000000000000e+00,3.136748890756683839e+00,0.000000000000000000e+00,2.830671741412105257e+04
2.396133716518760139e+03,0.000000000000000000e+00,3.136682751275984060e+00,0.000000000000000000e+00,2.848813759772471531e+04
2.396300496898555593e+03,0.000000000000000000e+00,3.136820498191628559e+00,0.000000000000000000e+00,3.407457016159417253e+04
2.396467277278350593e+03,0.000000000000000000e+00,3.136722725535185941e+00,0.000000000000000000e+00,2.944164159821373687e+04
2.396634057658146048e+03,0.000000000000000000e+00,3.136852306463179030e+00,0.000000000000000000e+00,2.966334552193725904e+04
2.396800838037941048e+03,0.000000000000000000e+00,3.137082743753484504e+00,0.000000000000000000e+00,2.903269851158435267e+04
2.396967618417736503e+03,0.000000000000000000e+00,3.136940219381772810e+00,0.000000000000000000e+00,3.187710086225892519e+04
2.397134398797531958e+03,0.000000000000000000e+00,3.137028904640924321e+00,0.000000000000000000e+00,3.035943561984584812e+04
2.397301179177326958e+03,0.000000000000000000e+00,3.136980004344291917e+00,0.000000000000000000e+00,2.861356721113846652e+04
2.397467959557122413e+03,0.000000000000000000e+00,3.137205353834648491e+00,0.000000000000000000e+00,2.854675487437278207e+04
2.397634739936917413e+03,0.000000000000000000e+00,3.137127682372726323e+00,0.000000000000000000e+00,2.837688538682103899e+04
2.397801520316712867e+03,0.000000000000000000e+00,3.137150626909018580e+00,0.000000000000000000e+00,2.943972646289002660e+04
2.397968300696508322e+03,0.000000000000000000e+00,3.137336596246941500e+00,0.000000000000000000e+00,2.957357325592448979e+04
2.398135081076303322e+03,0.000000000000000000e+00,3.137401681769266037e+00,0.000000000000000000e+00,2.839153648488605904e+04
2.398301861456098777e+03,0.000000000000000000e+00,3.137379894289246796e+00,0.000000000000000000e+00,2.883692989029031014e+04
2.398468641835894232e+03,0.000000000000000000e+00,3.137557018336214920e+00,0.000000000000000000e+00,2.941280949977579075e+04
2.398635422215689232e+03,0.000000000000000000e+00,3.137361077016617816e+00,0.000000000000000000e+00,3.008432074887105045e+04
2.398802202595484232e+03,0.000000000000000000e+00,3.137626198341352701e+00,0.000000000000000000e+00,2.837819975173533021e+04
2.398968982975280142e+03,0.000000000000000000e+00,3.137485815804298195e+00,0.000000000000000000e+00,2.862366585013336953e+04
2.399135763355075142e+03,0.000000000000000000e+00,3.137611589891703190e+00,0.000000000000000000e+00,3.125231675456632729e+04
2.399302543734870142e+03,0.000000000000000000e+00,3.137777703449999844e+00,0.000000000000000000e+00,2.842885972198759919e+04
2.399469324114666051e+03,0.000000000000000000e+00,3.137907024741542372e+00,0.000000000000000000e+00,2.847274894399777259e+04
2.399636104494461051e+03,0.000000000000000000e+00,3.137804524234084180e+00,0.000000000000000000e+00,2.929542753272657501e+04
2.399802884874256051e+03,0.000000000000000000e+00,3.137772374528800867e+00,0.000000000000000000e+00,2.843986824262415394e+04
2.399969665254051506e+03,0.000000000000000000e+00,3.137996400498356930e+00,0.000000000000000000e+00,2.855720294853901214e+04
2.400136445633846961e+03,0.000000000000000000e+00,3.138114546583330000e+00,0.000000000000000000e+00,2.991074732814730669e+04
2.400303226013641961e+03,0.000000000000000000e+00,3.138190039420716726e+00,0.000000000000000000e+00,2.926257499543695303e+04
2.400470006393436961e+03,0.000000000000000000e+00,3.138099559980349174e+00,0.000000000000000000e+00,2.860514453252503517e+04
2.400636786773232870e+03,0.000000000000000000e+00,3.138224278967751690e+00,0.000000000000000000e+00,2.836728676172515043e+04
2.400803567153027871e+03,0.000000000000000000e+00,3.137921129328701486e+00,0.000000000000000000e+00,2.876401537725431263e+04
2.400970347532822871e+03,0.000000000000000000e+00,3.137918870994180764e+00,0.000000000000000000e+00,2.875143085435761895e+04
2.401137127912618780e+03,0.000000000000000000e+00,3.138211202093793784e+00,0.000000000000000000e+00,2.866014967191977848e+04
2.401303908292413780e+03,0.000000000000000000e+00,3.138385894075840010e+00,0.000000000000000000e+00,2.911882348401312993e+04
2.401470688672208780e+03,0.000000000000000000e+00,3.138236323496838676e+00,0.000000000000000000e+00,3.193207510495823226e+04
2.401637469052004690e+03,0.000000000000000000e+00,3.138457902794407062e+00,0.000000000000000000e+00,3.052138163425866878e+04
2.401804249431799690e+03,0.000000000000000000e+00,3.138340955427487700e+00,0.000000000000000000e+00,2.902380390393772177e+04
2.401971029811594690e+03,0.000000000000000000e+00,3.138386231012340044e+00,0.000000000000000000e+00,2.834881651477119885e+04
2.402137810191390145e+03,0.000000000000000000e+00,3.138361351300412938e+00,0.000000000000000000e+00,3.652664372116995219e+04
2.402304590571185599e+03,0.000000000000000000e+00,3.138480367544612903e+00,0.000000000000000000e+00,2.884383282735072862e+04
2.402471370950980599e+03,0.000000000000000000e+00,3.138702419040159786e+00,0.000000000000000000e+00,2.937639476073679907e+04
2.402638151330776054e+03,0.000000000000000000e+00,3.138730942157090364e+00,0.000000000000000000e+00,2.874499006669186929e+04
2.402804931710571509e+03,0.000000000000000000e+00,3.138760989181804906e+00,0.000000000000000000e+00,2.891698777566986610e+04
2.402971712090366509e+03,0.000000000000000000e+00,3.138766339624729174e+00,0.000000000000000000e+00,2.968191995440995015e+04
2.403138492470161509e+03,0.000000000000000000e+00,3.138710982774161717e+00,0.000000000000000000e+00,3.347867545063782745e+04
2.403305272849956964e+03,0.000000000000000000e+00,3.138959691440289745e+00,0.000000000000000000e+00,3.011967827617993680e+04
2.403472053229752419e+03,0.000000000000000000e+00,3.138826665586338382e+00,0.000000000000000000e+00,2.955440364943281020e+04
2.403638833609547419e+03,0.000000000000000000e+00,3.138954333757986603e+00,0.000000000000000000e+00,3.038136084698827835e+04
