index,nonpolar_mpid,polar_mpid,formula,split,nonpolar_split,polar_split,ref_sp_raw_x,pred_sp_raw_x,ref_sp_folded_x,pred_sp_folded_x,ref_sp_raw_y,pred_sp_raw_y,ref_sp_folded_y,pred_sp_folded_y,ref_sp_raw_z,pred_sp_raw_z,ref_sp_folded_z,pred_sp_folded_z,ref_sp_folded_norm,pred_sp_folded_norm
80,mp-653454,mp-647575,K24Zn12Cl48,train,train,train,0.00031781423921763667,7.798571670209945e-15,0.00031781423921763667,7.798571670209945e-15,-0.00020087142344956833,-1.186646562524472e-05,-0.00020087142344956828,-1.1866465625244722e-05,0.46226564399913445,0.3437561440906597,0.46226564399913445,0.34375614409065974,0.4622657968930363,0.343756144295475
81,mp-608314,mp-568350,Rb24Zn12Cl48,train,train,train,-0.0003096593505944014,-8.175415074604977e-15,-0.0003096593505944014,-8.175415074604977e-15,0.0002064570018393628,-8.161081406563582e-15,0.0002064570018393628,-8.161081406563582e-15,0.4849155682423995,0.2644995044310648,0.4849155682423995,0.2644995044310648,0.48491571106456866,0.2644995044310648
82,mp-23617,mp-23087,Mg12B28Cl4O52,train,train,train,4.3172413848216904e-12,2.5664220730934886e-14,4.31724138482169e-12,2.5664220730934886e-14,1.7240425998665922e-12,-1.4775381614175422e-16,1.7240425998665922e-12,-1.4775381614175422e-16,-0.3467107921964888,-0.5527388547046169,-0.3467107921964888,-0.5527388547046168,0.3467107921964888,0.5527388547046168
83,mp-566691,mp-579770,Cr12B28Cl4O52,train,valid,train,1.7383081970878374e-05,8.135219731749911e-15,1.7383081970878374e-05,8.135219731749911e-15,1.7333218547284455e-05,5.702671056418254e-15,1.733321854728445e-05,5.702671056418254e-15,1.5612591935752467,1.531466542490391,1.561259193575247,1.531466542490391,1.561259193768236,1.531466542490391
84,mp-15248,mp-557711,K12Nb12B8O48,train,valid,train,1.438577184212402e-05,-1.659587188291563e-14,1.438577184212402e-05,-1.659587188291563e-14,-1.6564920713042287e-13,-8.623929678194739e-15,-1.6564920615855398e-13,-8.623929678194739e-15,-0.10184865355457497,-0.09421422341387607,-0.10184865355457497,-0.09421422341387607,0.10184865457054534,0.09421422341387607
85,mp-557954,mp-541950,Ga2N10O28,test,valid,test,-2.011908657042927e-05,4.60262045853098e-14,-2.011908657042927e-05,4.60262045853098e-14,0.02928893902072828,11.589715136610879,0.02928893902072828,11.589715136610879,-2.7773283499356582e-05,1.1677648110441201e-15,-2.7773283499356582e-05,1.1677648110441201e-15,0.0292889590988287,11.589715136610879
86,mp-23930,mp-721896,C4H16N8S4,valid,train,valid,2.747222826179455e-13,1.8431050020920718e-14,2.747222826179455e-13,1.8431050020920718e-14,-0.0003153594311839123,-1.0471379687461432e-16,-0.0003153594311839123,-1.0471379687461432e-16,-4.842227347780795,-2.235462615857961,-4.842227347780795,-2.235462615857961,4.842227358049992,2.235462615857961
87,mvc-15941,mvc-3479,Bi6Y6O18,train,train,train,0.00015070330593843195,-3.5216227391854054e-15,0.00015070330593843195,-3.5216227391854054e-15,-0.00014919642481312943,5.002771999550956e-14,-0.00014919642481312946,5.002771999550956e-14,9.682941987536644,30.94426623965816,9.682941987536644,30.94426623965816,9.682941989858824,30.94426623965816
88,mp-5226,mp-557025,K24O48Se12,train,valid,train,0.0005212170445054698,-5.9587413932116025e-05,0.0005212170445054699,-5.9587413932116025e-05,-0.00019929455433624358,2.1028290300499415e-05,-0.0001992945543362436,2.1028290300499415e-05,0.7152138506568522,0.7374538244254826,0.7152138506568521,0.7374538244254826,0.7152140683438272,0.7374538271326683
89,mp-935811,mp-5246,K2Nb2O6,train,train,train,-0.0001169473005130188,2.789775709075679e-16,-0.0001169473005130188,2.7897757090756795e-16,0.018055800420123082,2.317904741439448e-14,0.018055800420123082,2.317904741439448e-14,-51.34322557777923,-73.06765964876965,-51.34322557777923,-73.06765964876965,51.343228752741375,73.06765964876965
90,mp-550008,mp-555313,Bi8Sc8O24,train,valid,train,-4.9302973391875815,-4.25925463569184,-4.9302973391875815,-4.25925463569184,-7.11476353422888e-13,-3.3275856884357642e-15,-7.114763557259996e-13,-3.3275856884357642e-15,1.6451854920661597,0.523048038850896,1.6451854920661602,0.5230480388508959,5.197544339022527,4.291250319266892
91,mp-567075,mp-25708,Bi8Mo4O24,train,train,train,-0.007995001763498787,3.630487944195207e-14,-0.007995001763498787,3.630487944195207e-14,0.0,1.3220288443128936e-14,-4.716458553684307e-21,1.3220288443128936e-14,7.709825850119469,5.3477601085466215,7.7098258501194685,5.347760108546626,7.709829995481326,5.347760108546626
92,mp-559313,mp-557264,O32Si16,train,train,train,0.0,1.158970807689351e-13,-7.89934068638246e-29,1.158970807689351e-13,-0.0013639551008868735,3.851916679273444e-14,-0.0013639551008868735,3.851916679273444e-14,-0.1617394738532099,0.719001030834286,-0.16173947385320983,0.7190010308342859,0.16174522489344278,0.7190010308342859
93,mp-551740,mp-550320,Li8C2O8,train,train,train,-0.00034076075904240294,-2.3856040832289047e-15,-0.00034076075904240294,-2.3856040832289047e-15,49.00042861844405,45.77127024178375,49.00042861844405,45.77127024178375,0.0012260456251006343,2.0609728015350727e-14,0.0012260456251006343,2.0609728015350727e-14,49.00042863496743,45.77127024178375
94,mp-551848,mp-550320,Li8C2O8,train,test,train,-0.002441692576330487,-3.874561102605591e-14,-0.0024416925763304865,-3.874561102605591e-14,48.99224900797491,45.76888256866197,48.992249007974905,45.76888256866198,1.6044814692973196e-05,9.465917001374525e-15,1.6044814692973196e-05,9.465917001374525e-15,48.992249068822495,45.76888256866198
95,mp-626104,mp-626114,U3H2O10,train,train,train,-23.61437049742236,-26.023271437116804,-23.61437049742236,-26.02327143711681,-0.5510735814578377,1.7998232846776234,-0.5510735814578377,1.7998232846776234,3.3959994908445696,2.8543612075460785,3.3959994908445705,2.854361207546079,23.863675086279752,26.24113941979409
96,mp-546707,mp-13274,Na8C2O8,train,test,train,-0.00015087395347376716,1.0352230510703548e-14,-0.00015087395347376716,1.0352230510703548e-14,39.17353170977049,40.54928681646278,39.17353170977049,40.54928681646278,-5.854985142324443e-07,-1.3559521958731433e-14,-5.85498514232444e-07,-1.3559521958731438e-14,39.17353171006103,40.54928681646278
97,mp-626062,mp-626114,U3H2O10,train,train,train,-23.614315064281175,-26.023272597874296,-23.614315064281172,-26.0232725978743,-0.5511244144364149,1.7998228191450951,-0.5511244144364149,1.7998228191450951,3.3960320527573113,2.8543604357257526,3.3960320527573113,2.8543604357257526,23.863626040035903,26.24114045503029
98,mp-557911,mp-541732,Al12Pb20F76,train,train,train,-1.003921763192025e-05,-1.2333383695209993e-14,-1.003921763192025e-05,-1.2333383695209993e-14,1.003921679948015e-05,-3.4963614432426565e-15,1.003921679948015e-05,-3.4963614432426565e-15,-13.86408348414198,-15.225280478944734,-13.86408348414198,-15.225280478944734,13.864083484149251,15.225280478944734
99,mp-554675,mp-23089,Bi8Sr4Ta8O36,train,test,train,2.8958093618265247e-12,1.0494551640834705e-13,2.8958093618265255e-12,1.0494551640834705e-13,0.007525730888644322,-6.054423694981966e-14,0.007525730888644323,-6.054423694981966e-14,-36.88874978634328,-40.29541232796187,-36.888749786343276,-40.29541232796187,36.88875055401127,40.29541232796187
100,mp-754165,mp-769079,Ga6Sc6O18,train,train,train,0.0002748070563055091,2.9138204977999445e-11,0.0002748070563055091,2.9138204977999445e-11,-0.00022133967152825136,3.4291488513283373e-10,-0.00022133967152825136,3.4291488513283373e-10,10.011743485057641,-11.95747697697445,10.011743485057641,-11.95747697697445,10.011743491275848,11.95747697697445
101,mp-5811,mp-20282,Cs6Pb6F18,valid,train,valid,0.004578773549418819,2.089888937239804e-09,0.004578773549418819,2.089888937239804e-09,-0.0004233759883527985,1.6139672821894522e-07,-0.0004233759883527985,1.6139672821890827e-07,0.6725438752103299,0.03824921403302499,0.6725438752103299,0.03824921403302497,0.6725595947552694,0.038249214033365536
102,mp-32791,mp-38511,Ag4S2,train,train,train,3.619823116730085,-2.0794543548188713,3.619823116730085,-2.0794543548188713,0.0021745504161044204,-1.1322967304157235e-13,0.00217455041610414,-1.1322967304157235e-13,-47.65168294689361,-45.728149771685345,-47.65168294689361,-45.72814977168534,47.78897374705126,45.775406191048276
103,mp-23680,mp-675395,C16H8O16,train,test,train,0.18308875594692678,0.7135193638666361,0.18308875594692678,0.7135193638666361,1.1215479920778401e-05,9.136009408519497e-15,1.1215479920778404e-05,9.136009408519497e-15,3.444431000291416,2.840781901896977,3.444431000291416,2.840781901896977,3.449293610066923,2.9290188966201725
104,mp-770536,mp-868263,Li4V2F10H4O2,train,train,train,5.285341137616165,5.445212444676513,5.285341137616165,5.445212444676513,4.805497144209585,2.7817353376120035,4.805497144209584,2.7817353376120035,-6.654877767234993,-4.528406712676541,-6.654877767234993,-4.528406712676541,9.762941761621997,7.608867025490279
105,mp-604245,mp-24614,Be8F32H64N16,train,test,train,2.8242738865058948e-12,-2.185936746909542e-14,2.824273886505895e-12,-2.185936746909542e-14,-8.290026408767195e-13,-2.9033080725573153e-15,-8.290026408767193e-13,-2.903308072557316e-15,0.5830009831001824,0.5973274258663623,0.5830009831001824,0.5973274258663623,0.5830009831001824,0.5973274258663623
106,mp-625316,mp-625318,Al2H6O6,train,test,train,-6.711614798284253,-5.949229433448208,-6.711614798284255,-5.949229433448209,-8.386855448882333,-8.458015794990256,-8.386855448882335,-8.458015794990256,-11.631360213025461,-12.723926135442358,-11.631360213025461,-12.723926135442358,15.832676903358674,16.396025687351926
107,mp-720982,mp-24614,Be8F32H64N16,train,train,train,-5.2918644341234926e-05,7.373042319384284e-05,-5.2918644341234926e-05,7.373042319384284e-05,5.526684272511461e-13,5.664332142222288e-15,5.526684272511459e-13,5.664332167133649e-15,0.5829739960129142,0.597360354837258,0.5829739960129142,0.597360354837258,0.582973998414722,0.5973603593874222
108,mvc-14312,mp-765140,V4F20,train,train,train,0.24032732809323515,-0.028637282313398918,0.24032732809323515,-0.028637282313398918,0.0,-4.17785889650455e-15,0.0,-4.17785889650455e-15,-0.9217105482859262,0.9659013730126905,-0.9217105482859264,0.9659013730126905,0.9525269337136754,0.9663258023700382
109,mvc-14312,mp-766786,V4F20,train,test,train,0.19550398784405656,0.024713455586416973,0.19550398784405656,0.024713455586417004,-3.5838388727219283e-13,-1.137740448388279e-14,-3.5838388727219283e-13,-1.137740448388279e-14,29.818189100675937,29.43417396010145,29.818189100675937,29.43417396010145,29.818830008116215,29.43418433502789
110,mp-547898,mp-551176,Rb8C2O8,train,train,train,8.139876802401955e-05,8.953422270083373e-15,8.139876802401957e-05,8.953422270083373e-15,14.604597769708722,15.235267714654807,14.604597769708722,15.235267714654807,-0.00040102288912593695,-2.2323705603667646e-15,-0.00040102288912593695,-2.2323705603667646e-15,14.604597775441338,15.235267714654807
111,mp-23335,mp-23427,Bi16Ti12O48,test,train,test,-0.0038475236485067303,7.279825548585358e-15,-0.0038475236485067303,7.279825548585358e-15,-1.59095618399773e-05,6.023583437555755e-14,-1.59095618399773e-05,6.023583437555755e-14,-17.0445665366261,-19.26982663796334,-17.0445665366261,-19.26982663796334,17.04456697089033,19.26982663796334
112,mp-762173,mp-763217,Li4Ni4O16P4,train,train,train,0.0,-2.96062774267958e-14,0.0,-2.96062774267958e-14,-0.4120489684477642,-1.0933284372084258,-0.4120489684477642,-1.0933284372084258,-2.3703827979895606e-13,-2.9020923399834387e-14,-2.3703827980611144e-13,-2.9020923399834387e-14,0.4120489684477642,1.0933284372084258
113,mp-35171,mp-752467,Nb4F4O8,train,train,train,138.67472280623664,134.77670513606344,138.67472280623664,134.77670513606344,0.000467681741868517,-3.3467694647703605e-14,0.00046768174186851894,-3.3467694647703605e-14,21.497299704784727,26.19802876737943,21.497299704784723,26.198028767379423,140.3310822312813,137.29929700704892
114,mp-644431,mp-29246,Cd8Cl4P12,train,train,train,0.2091860518039998,0.054250662388963006,0.20918605180399985,0.054250662388963006,-2.860102912401273e-05,6.1944775422991194e-15,-2.860102912401273e-05,6.194477542299122e-15,0.8243177993557846,-0.3627453601527358,0.8243177993557846,-0.36274536015273573,0.8504461413999879,0.3667796759390836
115,mp-566761,mp-566776,Cr4O36P12,train,test,train,0.02763816351472273,-1.0286550470294542,0.027638163514722733,-1.028655047029454,4.4605522902935215e-13,7.815698053607322e-15,4.4605522902935185e-13,7.815698053607322e-15,0.35501897401622273,-0.3356063110401769,0.35501897401622273,-0.3356063110401769,0.35609316195905527,1.082017930437922
116,mp-690733,mp-625474,H8O16S4,train,train,train,65.06821828249333,64.5550862568249,65.06821828249333,64.5550862568249,4.831614409590115e-05,-2.501735690910724e-14,4.831614409590115e-05,-2.501735690910724e-14,-5.161186987054908,-3.9051495122530366,-5.161186987054908,-3.905149512253038,65.27258905218851,64.67309606273038
117,mp-706912,mp-695383,K8H4N4O24S8,train,test,train,1.1795693319531313,0.7759703129233484,1.1795693319531313,0.7759703129233484,-4.153586350456166e-05,8.436269787068773e-05,-4.153586350456165e-05,8.436269787068774e-05,-2.9565369878108263,-2.634440464531624,-2.9565369878108263,-2.634440464531624,3.1831579871101434,2.7463442054514986
118,mp-985582,mp-950995,Li24I4P4S20,train,train,train,1.6882365804076074,1.3517601073686998,1.6882365804076074,1.3517601073686998,3.9517884334831826e-08,-4.763625698549393e-15,3.9517884334826525e-08,-4.763625698549393e-15,2.573290333770888,1.4696075438248657,2.573290333770888,1.4696075438248657,3.077655908854182,1.9967477859610596
119,mp-935811,mp-4342,KNbO3,train,train,train,-0.014764213888841415,0.0,-0.014764213888841415,0.0,-0.014764213888841415,0.0,-0.014764213888841415,0.0,48.67171444075167,-6.287202418174968,48.67171444075167,-6.287202418174968,48.67171891936937,6.287202418174968
120,mp-4551,mp-13108,HfSrO3,train,train,train,0.00022532640200363945,9.283794872948914e-16,0.00022532640200363945,9.283794872948914e-16,0.00045065280409012105,7.044077811276244e-16,0.00045065280409012105,7.044077811276244e-16,15.127454652188195,13.995444626325911,15.127454652188195,13.995444626325913,15.127454660578898,13.995444626325913
121,mp-19845,mp-20459,PbTiO3,train,train,train,-0.011684379143122207,-4.597447213330834e-16,-0.011684379143122207,-4.597447213330834e-16,-0.005421457492104324,-6.015011707216056e-16,-0.005421457492104324,-6.015011707216056e-16,116.76333491714438,102.3010524252107,116.76333491714438,102.3010524252107,116.76333562762818,102.3010524252107
122,mp-540728,mp-559112,K4Zn12O14,train,train,train,1.2310316175855676e-12,-6.60785323355379e-14,1.2310316175855676e-12,-6.60785323355379e-14,3.922978189437279e-05,-5.2220989957831e-14,3.922978189437279e-05,-5.2220989957831e-14,-2.5348778518001436,-2.5031133940327828,-2.5348778518001436,-2.5031133940327828,2.534877852103704,2.5031133940327828
123,mp-676561,mp-22995,Ag9I3S3,train,test,train,-0.00917749395745613,-0.0005407825409855928,-0.00917749395745613,-0.0005407825409855928,0.004308964391864436,0.0002954356593827173,0.004308964391864435,0.0002954356593827173,-11.736841611655107,-11.538634068953264,-11.736841611655107,-11.538634068953266,11.736845990752725,11.5386340854079
124,mp-559091,mp-555891,O8Si4,test,train,test,-0.0005619943136045187,-7.297478738074827e-15,-0.0005619943136045187,-7.297478738074827e-15,0.03528286176064784,-0.8414755784828857,0.03528286176064784,-0.8414755784828857,4.380226735149042e-05,-1.4002839373407211e-15,4.3802267351490425e-05,-1.400283937340731e-15,0.035287364456248846,0.8414755784828857
125,mp-28421,mp-567594,Cs4Hg2I8,train,train,train,-1.4391514615266475e-08,-7.711176613059506e-15,-1.4391514615266475e-08,-7.711176613059506e-15,-0.3363772585042998,-0.027320096242514386,-0.3363772585042998,-0.027320096242514386,2.1542556443721685e-05,-6.008722763058921e-15,2.1542556443721685e-05,-6.008722763058921e-15,0.33637725919412337,0.027320096242514386
126,mp-655613,mp-646007,Cs4Tb12N4Te14,train,train,train,-0.15831322858198865,0.10819390824815825,-0.15831322858198865,0.10819390824815825,-1.2580645333388864e-13,-3.940342846469365e-18,-1.25806453978968e-13,-3.940342846469368e-18,-0.20016486988886123,0.09927223406826319,-0.20016486988886117,0.09927223406826319,0.25520394487875325,0.1468362974162551
127,mp-634101,mp-632326,Cl4H4,train,train,train,0.0001688869992687302,3.111801057710537e-17,0.0001688869992687302,3.111801057710537e-17,0.0016888699927453319,3.9653715950132604e-15,0.0016888699927453314,3.9653715950132604e-15,-33.5543038485149,-35.228586669036595,-33.55430384851489,-35.228586669036595,33.55430389144239,35.228586669036595
128,mp-567326,mp-25708,Bi8Mo4O24,train,valid,train,-0.007995001763255962,-6.2734298816519385e-15,-0.007995001763255962,-6.273429881651943e-15,0.0,4.929179001447715e-14,4.8295119427526413e-20,4.929179001447715e-14,7.709832880736622,5.3477610040635275,7.709832880736623,5.347761004063529,7.7098370260947,5.347761004063529
129,mp-550893,mp-685097,Hf4O8,train,train,train,-0.0009509429603646859,3.2397364881603054e-14,-0.0009509429603646856,3.2397364881603054e-14,0.000475471479528799,7.942003151627166e-15,0.000475471479528799,7.942003151627166e-15,53.422067103650434,56.11307781066853,53.422067103650434,56.113077810668536,53.42206711423001,56.113077810668536
130,mp-18074,mp-18511,Nd6F18,train,valid,train,5.099025757171876e-13,4.646852701665766e-14,5.099025757171876e-13,4.646852701665767e-14,-1.0198052237874818e-12,4.105167972610027e-14,-1.0198052237874818e-12,4.105167972610027e-14,17.586894623851123,-0.10637004010517671,17.586894623851123,-0.10637004010517671,17.586894623851123,0.10637004010517671
131,mp-632711,mp-504535,In2H2O4,test,train,test,0.007438691897431402,-5.978115648941132e-16,0.007438691897431402,-5.978115648941132e-16,0.002697952064043648,-1.451234854973727e-14,0.002697952064043648,-1.4512348549737257e-14,-13.158646735076877,-9.995624899590581,-13.158646735076877,-9.995624899590581,13.158649114237823,9.995624899590581
132,mp-22734,mp-669414,Hf8Pb8O24,valid,test,valid,-0.00019272099663362988,2.8754469059021693e-16,-0.00019272099663362988,2.8754469059021693e-16,2.757683579446792e-05,1.794200550039469e-15,2.757683579446791e-05,1.794200550039469e-15,-19.78349571837486,-16.497724488073736,-19.78349571837486,-16.497724488073736,19.783495719332777,16.497724488073736
133,mp-557687,mp-558579,Tl4C4H4O8,train,train,train,0.0,1.858670828806455e-15,0.0,1.858670828928421e-15,-7.385960487793373e-09,1.752997993114052e-14,-7.385960487793373e-09,1.752997993114052e-14,-0.7594168717933618,0.43687375162366077,-0.7594168717933618,0.43687375162366077,0.7594168717933618,0.43687375162366077
134,mp-32425,mp-765022,Li12V12O48P12,valid,train,valid,-0.001750334950960487,1.1376711145555536e-14,-0.001750334950960487,1.1376711145555536e-14,1.8021458931622874e-05,-1.2850421638659397e-14,1.8021458931622874e-05,-1.2850421638659397e-14,-0.1268530717813831,0.238955829171443,-0.12685307178138308,0.238955829171443,0.1268651481597143,0.238955829171443
135,mp-542903,mp-647557,Pb8Zr8O24,valid,train,valid,-7.90576251145148e-05,1.3298297975153332e-08,-7.90576251145148e-05,1.3298297975153332e-08,-2.6352540897024464e-05,6.337619157625274e-08,-2.6352540897024464e-05,6.337619157625274e-08,-23.52628963811646,-20.669544679830565,-23.526289638116456,-20.669544679830565,23.52628963826405,20.669544679830565
136,mp-3612,mp-3491,Nb4O16Sb4,train,train,train,3.754594994675485e-13,-2.5621008496863874e-14,3.7545949946754864e-13,-2.5621008496863868e-14,3.341497721631162e-13,1.7917192354659934e-14,3.341497721631163e-13,1.791719235465994e-14,-18.096170974068812,-17.16485062811021,-18.096170974068812,-17.16485062811021,18.096170974068812,17.16485062811021
137,mp-559607,mp-6706,Ti8Tl8O40P8,valid,train,valid,-1.736999366884778e-05,-7.413592136690027e-16,-1.736999366884778e-05,-7.413592136690027e-16,1.736999712908563e-05,1.4144389608035353e-14,1.7369997129085622e-05,1.4144389608035353e-14,-22.128197534923732,-23.03455940343758,-22.128197534923736,-23.03455940343758,22.12819753493737,23.03455940343758
138,mp-568001,mp-570828,Al8Hg16Cl32Sb8,train,train,train,-1.6265151361400907e-12,-2.2255004814030967e-15,-1.626515132604675e-12,-2.2255004814030967e-15,-1.416508498499163e-12,5.114121953726816e-15,-1.4165084981301056e-12,5.114121953726816e-15,-0.4936468022086757,-0.4870306274554596,-0.4936468022086757,-0.4870306274554596,0.4936468022086757,0.4870306274554596
139,mp-571190,mp-568031,Ga8Hg16Cl32Sb8,train,train,train,2.432666126014428e-12,7.371087686103725e-15,2.4326661260144277e-12,7.371087686103725e-15,-4.036935993773158e-13,2.015706055297875e-15,-4.036935993773158e-13,2.0157060552978744e-15,-0.5397238940700192,-0.4040050920695327,-0.5397238940700191,-0.4040050920695327,0.5397238940700191,0.4040050920695327
140,mp-24262,mp-757909,K16H32O64P16,valid,train,valid,0.5059139786248847,0.22040750692672217,0.5059139786248847,0.22040750692672223,3.820435893896081e-05,-8.744843850370925e-06,3.820435893896081e-05,-8.744843850370925e-06,0.13277333548966283,-0.017003549025921657,0.1327733354896628,-0.01700354902592166,0.5230465694798924,0.22106241169769755
141,mp-555882,mp-579331,Fe16K32F80,train,valid,train,-1.845074437031917e-12,2.476856657805669e-14,-1.845074437031917e-12,2.476856657805669e-14,-1.5613982256592572e-05,-2.168227876298949e-15,-1.5613982256592572e-05,-2.168227876298949e-15,0.5471683528735182,0.6074916358750629,0.5471683528735181,0.6074916358750629,0.5471683530962982,0.6074916358750629
142,mp-676561,mp-675879,Ag6I2S2,train,train,train,-0.0072066404246402035,5.3584495115882504e-05,-0.0072066404246402035,5.3584495115882504e-05,-0.6818174981229229,-2.051615466821311,-0.6818174981229229,-2.051615466821311,0.0001593863904255141,-0.00025524882414993424,0.0001593863904255141,-0.00025524882414993424,0.6818556018812441,2.051615483399286
143,mp-5026,mp-557803,Mg8O24Si8,train,train,train,3.66647653478923e-05,-6.734322151816547e-05,3.6664765347892294e-05,-6.734322151816549e-05,1.866429395351713e-12,8.782943467529652e-14,1.866429395351713e-12,8.782943467529652e-14,-1.1108532572820449,-1.420186654236385,-1.1108532572820449,-1.420186654236385,1.1108532578871224,1.4201866558330447
144,mp-23076,mp-571242,Co4Rb8Cl16,train,train,train,-4.766402628774163e-13,1.0390082364899676e-15,-4.766402618176882e-13,1.0390082364899676e-15,9.857107998406133e-13,8.936910980703477e-16,9.857107998406133e-13,8.936910980703477e-16,-0.07907740196305708,0.042244574470469844,-0.07907740196305703,0.042244574470469844,0.07907740196305703,0.042244574470469844
145,mp-761338,mp-765022,Li12V12O48P12,train,train,train,-9.665080132588267e-13,-2.890980750907187e-15,-9.665080143627628e-13,-2.890980750907187e-15,-1.7357217894944625e-12,4.398817794296825e-15,-1.7357217894944627e-12,4.398817794296822e-15,-0.1264381166583176,0.23838212229854294,-0.1264381166583176,0.23838212229854294,0.1264381166583176,0.23838212229854294
146,mp-608314,mp-616185,Rb8Zn4Cl16,train,test,train,-4.715357703431301e-13,-5.589193275414917e-15,-4.715357702589097e-13,-5.589193275414917e-15,-9.786290554691709e-13,7.452907690027998e-15,-9.786290564487165e-13,7.452907690027998e-15,-0.26628560873534374,-0.14687956091028348,-0.26628560873534374,-0.1468795609102835,0.26628560873534374,0.1468795609102835
147,mp-626577,mp-625600,Mo2H4O8,valid,train,valid,0.1414553854059755,-0.025300409761301525,0.14145538540597546,-0.025300409761301525,-0.20882105724166583,-0.35249106378514994,-0.20882105724166589,-0.3524910637851499,-0.055482132407434666,-0.5796391768649058,-0.055482132407434666,-0.5796391768649058,0.2582520610263474,0.6788752728882544
148,mp-706586,mp-698084,Cl4H16N4O16,test,valid,test,0.0,-7.36209014972499e-16,0.0,-7.36209014972499e-16,-4.128395505440009e-13,1.0907503507379653e-14,-4.128395505440009e-13,1.0907503507379653e-14,2.2035002130865715,1.5161981175929478,2.203500213086571,1.5161981175929478,2.203500213086571,1.5161981175929478
149,mp-14550,mp-5052,Cd4Ti4O12,test,train,test,6.96426023434491e-05,-6.814885097514032e-14,6.96426023434491e-05,-6.814885097672492e-14,0.00013928520431577627,-9.93260951308403e-14,0.00013928520431577627,-9.932609513930377e-14,34.83230976398974,34.90309402252317,34.83230976398974,34.90309402252317,34.83230976433784,34.90309402252317
150,mp-5803,mp-556918,Nb4O20P4,train,train,train,0.0,-1.5808848470347836e-14,-5.301157798121072e-21,-1.5808848470347836e-14,-0.000189140274874365,-1.9829920507594235e-14,-0.000189140274874365,-1.9829920507594235e-14,4.02032684685539,4.049969436887684,4.02032684685539,4.049969436887684,4.020326851304536,4.049969436887684
151,mp-18997,mp-780646,Li4Mn4O16P4,train,valid,train,-4.777265333978684e-05,-2.9507361108716027e-14,-4.777265333978684e-05,-2.9507361108716027e-14,4.777265194097073e-05,-3.1510884476890135e-14,4.777265194097073e-05,-3.1510884476890135e-14,-13.017072068155295,-13.375175185580318,-13.017072068155295,-13.375175185580318,13.01707206833062,13.375175185580318
152,mp-18673,mp-559752,Cs4Zn4O16P4,train,train,train,-3.2633694903518724e-05,-5.450674722986076e-15,-3.2633694903518724e-05,-5.450674722986076e-15,-0.00013053478319702966,-3.548662631393151e-15,-0.00013053478319702966,-3.548662631393151e-15,0.9624499497421622,0.7956386347837333,0.9624499497421622,0.7956386347837333,0.962449959147476,0.7956386347837333
153,mp-667338,mp-620058,Pb12N72,train,test,train,3.698175609945843e-05,3.1839919990230746e-15,3.698175609945843e-05,3.1839919990230746e-15,-8.297706694059188e-13,-5.44918363955504e-15,-8.297706635664585e-13,-5.44918363955504e-15,-0.42946024720854664,-0.3693562948368194,-0.42946024720854664,-0.3693562948368194,0.4294602488008364,0.3693562948368194
154,mp-560826,mp-556218,O48Si24,train,valid,train,-2.978655760840298e-12,-1.8352717122376493e-14,-2.978655760840298e-12,-1.8352717123811784e-14,0.0,3.206405393013224e-14,-1.9128986530890823e-21,3.206405393013224e-14,-0.009069578883008664,0.011376574359615567,-0.009069578883008664,0.01137657435961556,0.009069578883008664,0.01137657435961556
155,mp-546551,mp-13274,Na8C2O8,train,train,train,-1.1744769441394962e-05,1.5835088458767455e-14,-1.1744769441394962e-05,1.5835088458767455e-14,39.17348767812026,40.54923248260118,39.17348767812026,40.54923248260118,6.199497743042965e-06,-2.975030223744482e-14,6.199497743042972e-06,-2.975030223744482e-14,39.17348767812251,40.54923248260118
156,mp-571555,mp-571636,In4Cl4,train,train,train,0.00193738790702086,1.0571569793959999e-16,0.00193738790702086,1.0571569793960002e-16,-5.70632500796963e-13,5.8918813805908075e-15,-5.706325288631465e-13,5.8918813805908075e-15,-3.812813304928534,-1.2628452609546363,-3.812813304928534,-1.2628452609546363,3.812813797146663,1.2628452609546363
157,mp-10064,mp-554089,O8Si4,valid,test,valid,-1.595015365043604e-13,1.5456123545690245e-14,-1.595015326947035e-13,1.5456123545690245e-14,2.209271864631762e-13,-3.055049368286672e-14,2.2092719315161676e-13,-3.055049368286672e-14,-89.93015048455727,-92.99591737691797,-89.93015048455727,-92.99591737691797,89.93015048455727,92.99591737691797
158,mp-504466,mp-637188,Ag16W8O32,train,train,train,-3.309401034277726e-13,-4.3328960845643095e-14,-3.3094010342777275e-13,-4.3328960845643095e-14,-6.194814656057374e-13,9.625639268643034e-14,-6.194814656057373e-13,9.625639268643034e-14,-1.014265611806238,-0.6997197418429477,-1.014265611806238,-0.6997197418429477,1.014265611806238,0.6997197418429477
159,mp-626876,mp-626885,U4H8O16,train,train,train,0.00031218986760216783,3.058228133819125e-16,0.00031218986760216783,3.058228133819125e-16,-7.681571666543061e-13,4.985011014057139e-14,-7.681571666543065e-13,4.985011014057139e-14,2.853749022502303,2.0772885038547897,2.8537490225023032,2.0772885038547892,2.8537490395785268,2.0772885038547892
