mode_index,frequency_cm-1,direct_raman_activity,foundation_raman_activity,activity_ratio_foundation_over_direct,direct_frobenius_norm,foundation_frobenius_norm,frobenius_ratio_foundation_over_direct,direct_iso_derivative,foundation_iso_derivative,direct_anisotropy_sq,foundation_anisotropy_sq
123,505.0308524028613,3.7324762711255373e-06,3.037520051388059e-06,0.8138082684909038,0.0005455039732246667,0.000536008094954657,0.9825924672667805,-0.00021220938832944292,3.927201801904682e-05,2.4371416697764334e-07,4.240167054885834e-07
124,507.2988932554008,4.180105546593118e-06,3.936256698109054e-06,0.9416644279035474,0.0005638015232273963,0.0005973571399848198,1.0595167188718106,-0.0002498070206084317,0.00011847281133792187,1.9599227243662206e-07,4.720921974178667e-07
125,520.6400538238566,2.23802203370493e-06,2.180022984564789e-06,0.9740846835881565,0.0003890248191622438,0.0004515253067141362,1.1606593833434222,-0.000219249355672968,-5.3978327084388177e-05,1.0694205052772428e-08,2.927011848282108e-07
126,522.694845436367,3.378696947091679e-06,8.820594919665316e-07,0.2610649921490569,0.0004779896143980247,0.0002897929353765513,0.6062745437293938,-0.0002693915224039056,-4.4726769502882275e-06,1.613804166463562e-08,1.258798963152797e-07
127,547.1218518849371,4.555811346236959e-05,4.254774199635884e-05,0.9339223853398303,0.0018688775870207132,0.001970229068895176,1.0542312041079336,-0.0008112508582225342,-0.00036401209434563003,2.2774793555519525e-06,5.226432254144816e-06
128,549.4106052820749,2.66254928283007e-05,4.132120629231989e-05,1.551941462972616,0.001538461022788735,0.0018025241074519345,1.1716410625629878,0.000362444221259454,-0.0007305871881901904,2.9591473171005654e-06,2.471730358953671e-06
129,583.1038412176672,8.606385356294708e-05,7.798841464410768e-06,0.09061692152451316,0.0024001411577486416,0.000808359049754866,0.33679646180190315,0.0013764349819356259,0.00026354783873065263,1.1543669794591137e-07,6.676079451326934e-07
130,584.8892977885148,1.3487304833053954e-05,2.8558623988577113e-06,0.2117444837354546,0.0009506961071262429,0.00048815904719430836,0.51347538244362,0.0005441379460143411,0.00016186876659866437,2.33471628403123e-08,2.395421438357045e-07
131,588.6092269942095,0.0004886449441582029,5.004874436045857e-05,0.10242353872437668,0.00575636160138167,0.0019076856152276701,0.3314047565687635,0.0032285773252220076,0.000936362864599749,2.7968463765723873e-06,1.513407245913345e-06
132,589.6041799565205,3.092799245235056e-05,2.0640662101259946e-05,0.6673780114587178,0.0014493696457327082,0.0013911479785369337,0.9598296629385105,0.0008106208214216556,0.00015398142511650428,1.940310324065958e-07,2.796242790517002e-06
133,591.0090598419496,1.600782803164777e-05,7.98483514090091e-06,0.4988081534306056,0.0010403453633434341,0.0008479272580114466,0.8150440112371921,0.0005864825496334122,0.00017961656169481385,7.564969793498847e-08,9.332914607604144e-07
134,621.5870866301035,1.7975848462342583e-05,0.0001383711501407062,7.697614409165635,0.0012369700161239275,0.003630019228142071,2.934605674207703,0.00037612575163215034,-3.0103987128660137e-05,1.658524616500619e-06,1.976148126983704e-05
135,667.6652928978784,5.7966978455695956e-05,0.0015027600823947767,25.924416321670677,0.002338619323755777,0.011961379025610753,5.1147182887384215,0.00020018600064545625,-0.00018795317667648823,8.02337555532099e-06,0.00021445291350667876
136,668.2383420852527,1.154210207388965e-05,0.00041509014984023203,35.96313281436334,0.0010483968594020981,0.006287373553330555,5.997131236081965,9.32673753339941e-06,-3.215097425735003e-05,1.6483125160576982e-06,5.9291947715525095e-05
137,669.5540129526847,0.00014015430800436656,0.0038586081237245123,27.53114177271166,0.003638862218173564,0.01916830666645378,5.267664868079241,0.0002880928932532297,-0.00022049252993798044,1.9488488546132972e-05,0.0005509171943879117
138,672.4279570804592,0.0001548518246395239,0.005190123385228878,33.516707971061045,0.0038387280745283007,0.022232801557909538,5.791710464055593,-9.644638607383034e-05,-3.375661109898213e-07,2.206189127101747e-05,0.0007414461971572983
139,682.4628426886259,5.192492007189745e-06,3.189412986377825e-05,6.142355119587336,0.0006452392085369926,0.0017425810128506634,2.700674400741657,0.00024660492121168315,-2.714802649942764e-05,3.5083751210397495e-07,4.5515663104788054e-06
140,686.6547615442936,2.5656489639724196e-06,3.3371338164778795e-06,1.300697742886448,0.0004885878567470538,0.000563091712061983,1.1524881437106622,6.616980372372201e-05,2.41521664582726e-05,3.383741474792578e-07,4.729834421385164e-07
141,717.2564003807865,4.670585280131063e-06,2.2912206666018222e-05,4.905639291822389,0.000640632562463462,0.0014771720034708747,2.3058022492497394,0.0001635892415193426,-7.778525603259942e-06,4.951886403988203e-07,3.272783417184714e-06
142,717.7501472237064,7.31776801199908e-07,1.0110146105917e-05,13.815887698734377,0.00024267674414079604,0.0009385071257902467,3.867313817453164,9.16558695292687e-05,-0.0002526587570950145,5.0534410333917606e-08,1.0339294238230158e-06
143,752.5624388542394,3.7957646972849754e-05,0.00033755749941825436,8.893003817114945,0.0019009209308325507,0.005621306171998874,2.9571488644385107,3.431113353287903e-05,0.000653601253741698,5.414952935436537e-06,4.5476248924011716e-05
144,757.3877476425508,0.00012913650195445098,0.0003306292913788309,2.5603085601269457,0.003503030031946856,0.005611335092103476,1.601851837103692,-0.00014623628897407018,3.326154734121604e-05,1.8310596372124304e-05,4.722564378641599e-05
145,758.129599054273,0.0001684559848262988,0.00037869058132903986,2.248009067291505,0.0037846629747119785,0.005979087391219403,1.579820298708216,-0.0011565404858700685,-0.0004959822274841486,1.5466374218678994e-05,5.251723638284767e-05
146,758.469170059381,2.2662272828908778e-05,1.0985748591933283e-05,0.48475934761139594,0.0012374599156048883,0.0010047159340986884,0.8119179631023189,0.0006983339369000715,0.00016919864623821113,1.0244427067469834e-07,1.385354343847905e-06
147,762.3912743462761,0.00013042280369911875,0.0006150136689787374,4.715537862516392,0.0035213775863334362,0.007635645627847771,2.168368895594134,0.00012816441727199943,0.00045795724861075193,1.8526232627951223e-05,8.651086444410809e-05
148,763.2638272052005,0.000440386779712342,0.0019760690236969615,4.487121582050483,0.006464910250981604,0.013713435637472305,2.121210520345602,0.00033759518857904663,0.00032848647014915855,6.217972952878779e-05,0.00028160191034982344
149,766.918532134617,0.0009288649224759933,0.003173163426606313,3.416173169881247,0.009226062276339599,0.017360706860550964,1.881702761217297,-0.0016125103190844925,-0.0007946547481167224,0.00011597948480915207,0.0004492495712878018
150,768.1077035949223,0.00040485045733501676,0.001807484376420999,4.464572890244489,0.0061967414137586345,0.013112165054730793,2.1159774435024565,-0.00035009139236485964,-0.00040654059837478645,5.7047868299951184e-05,0.0002571495699721839
151,769.6206216971715,0.0012701034058811012,0.004511660025804856,3.552198982314365,0.010994944155528463,0.020728770036264853,1.8853001655167152,0.00023898513166383437,-4.9565544631609747e-08,0.00018107618295558055,0.0006445228608134718
152,772.8544658157502,0.0006370819009784816,0.0026706728626667547,4.192040079250283,0.007756735925529071,0.01594521597088213,2.055660541233978,0.0006282782283735985,0.00027872499482217705,8.84741274324728e-05,0.0003810252742347881
153,775.498945336254,0.00036508660329613433,0.0010890437342538303,2.9829736956150903,0.005890662487155246,0.0101733052852354,1.7270222674306286,-0.00023374656290838422,-0.0004158222353937517,5.180398825584537e-05,0.0001544661240483824
154,777.6375847611239,2.3764486107041764e-05,4.440524039952387e-05,1.8685546238833226,0.0014329176321827438,0.001960885160912489,1.3684562998401377,0.00040417545058309595,0.0005465039696587551,2.344769334087082e-06,4.423606271592697e-06
155,778.3128992366738,2.1088299560004534e-05,0.00012947587289474346,6.139701900873208,0.0014002560572979952,0.0034946504894286415,2.4957224581996065,0.00019259837063412277,-0.00030353002664000134,2.7741519433304546e-06,1.7904285918071408e-05
156,780.6811151556951,0.00011941577438575068,0.0004559806766848741,3.8184291734516784,0.003367003718409642,0.006558696765053513,1.9479327359197047,0.00016783522960750474,0.0005648593727107057,1.6878312070338216e-05,6.308895738465902e-05
157,781.5911469664069,0.00011545364873835037,0.00041750587531841625,3.61622070745117,0.0033139418259580944,0.006298587488993051,1.900633088866026,0.00010199465021861383,0.0002649569601901695,1.6426502549722226e-05,5.919239667636023e-05
158,783.307147272648,2.9862425616617345e-05,8.085327605823002e-05,2.7075254065509715,0.0016324226094079932,0.0027244987496610833,1.6689910651563062,-0.00037337183052506734,-0.0004645104927036847,3.369876006326223e-06,1.016337516511402e-05
159,784.3462765902993,0.00022354402116014764,0.0005405399911804952,2.4180471854053778,0.004412682307547515,0.007118683597941158,1.6132327463876701,0.001189163637403216,0.0007909488638587389,2.2844152016665074e-05,7.319828377781727e-05
160,785.5490318517985,8.089666573794816e-06,5.85315148783944e-06,0.7235343304259029,0.000791378371515354,0.0007465597024882383,0.9433663205360343,0.0003348553520021724,-8.441078378125985e-06,4.3484310991319585e-07,8.35706450950155e-07
161,785.9019047724449,0.0002666575995812912,0.0006548510798238498,2.4557750495470763,0.004860148004725089,0.007868194698719511,1.618920800574379,0.0011749450417105252,0.0005970270634595801,2.9219326612069227e-05,9.125874581017245e-05
162,789.3226638564026,2.0253684255800252e-05,7.61127456567331e-05,3.757970386792019,0.0013631902186659552,0.002680586059896961,1.9664064656510194,0.0002343888423272933,-0.00022187059948053367,2.5402097760659226e-06,1.0556792903658542e-05
163,790.649280727267,2.2153503881277017e-06,7.528115410204462e-06,3.398160151346005,0.00045710477725002525,0.0008466365329131861,1.852171701216101,3.98424913576149e-05,1.1497220727685331e-05,3.0627375754807555e-07,1.0745952909148158e-06
164,791.892050767506,4.3389300353552496e-05,0.00018221133032206201,4.199453064173308,0.0019708364499251203,0.0040918182204208176,2.0761835516976976,0.0004392956545840043,0.000689072304860631,4.957881443916428e-06,2.2977771637484944e-05
165,808.5797318377938,1.6700422938136074e-06,5.124608709522454e-06,3.0685502567843406,0.00035453243906854293,0.0006985001755004786,1.9702010268387184,0.00016107581953361816,-1.0996666812701505e-05,7.178548715491495e-08,7.313095726968463e-07
166,808.694285310158,7.802180126598632e-06,9.136685552360916e-06,1.1710426322013234,0.0007554113773972201,0.0009266421195671454,1.226672177959383,0.00036620106408369324,-9.455414514839926e-05,2.525050366396166e-07,1.2477662379924873e-06
167,817.7801556660602,2.4156159730500162e-05,0.00012956038536330488,5.363451260827636,0.0015145501656958862,0.0035116214664648944,2.3185903946941364,7.23195502490744e-05,-7.687867501160461e-05,3.4172577785471263e-06,1.8470631497583654e-05
168,1035.3613907501706,0.0003321740537661741,0.00010045527963463134,0.30241759853207684,0.00562435990542857,0.0030208461945749722,0.5371004426049061,4.136390925816672e-05,0.0005860986174262747,4.744243714023769e-05,1.214246544484668e-05
169,1037.6171761443118,4.936919487157739e-05,2.3537558858588575e-05,0.47676610728240804,0.0021025079005779035,0.0014257004334365024,0.6780951610429758,-0.00046773927650918995,0.0004032305412290012,5.646299069436725e-06,2.317255676642297e-06
170,1038.5603784265602,0.0003399419600779995,5.0259888787212794e-05,0.1478484408799687,0.005650566867172896,0.0021122029941387254,0.37380373399518896,-0.0005893152280955771,0.0005029669865097564,4.633054290929415e-05,5.553711179838721e-06
171,1039.7531555276958,0.00014198985279227058,4.164133907242153e-05,0.2932698235369136,0.003673324746454175,0.001985217342222566,0.5404415561512435,0.00015154720977868705,0.0001387553578221142,2.0136622533806265e-05,5.8249931218323e-06
172,1043.0246027766227,0.00037761529892163753,4.071239464719171e-05,0.10781447352227198,0.005996866921603235,0.001950113335547432,0.32518869620439705,-2.7167150285315838e-05,-0.0002406016258145923,5.394029806988278e-05,5.443911891669083e-06
173,1044.2410326946547,0.00017502851132035363,7.153681926871007e-05,0.4087152357582283,0.004074722722788184,0.0026057967954709518,0.6395028503161315,-0.00022659737674383487,0.00013332261240228682,2.4673989231247172e-05,1.0105278273530057e-05
174,1045.944431913494,0.00028964274244993443,4.943067455187829e-05,0.17066084284995514,0.005239162011958203,0.0021632350061845927,0.4128971391316178,-0.0003254793935221952,-0.00014782992882526416,4.069651212108479e-05,6.92103694261951e-06
175,1046.8959286683842,0.00032683352551500186,4.619121206751611e-05,0.14132947957138473,0.005578606442851751,0.00209374857564247,0.37531749140062265,6.917618441478386e-05,0.00010937178811028699,4.6659740716134765e-05,6.52184480085232e-06
176,1049.4027298528847,0.00018538928458933728,3.420315176854266e-05,0.18449368227676877,0.004195458948904485,0.0017048005996094244,0.40634424514023204,0.00020540633152969315,-0.0005225669109765185,2.6212950763267912e-05,3.1306748326290466e-06
177,1049.6252672788803,0.00022937501530562667,4.8797682050748644e-05,0.21274192390016428,0.004673331447587381,0.0021557752775229855,0.4612930415273476,6.367376692832198e-05,-4.929543333531683e-06,3.274179565983697e-05,6.97094121898031e-06
178,1050.877111779853,0.0003207489292373603,0.00018801004677757293,0.5861595461116628,0.00549501031826387,0.003924398711384024,0.7141749485602285,-0.000523519150322412,0.0013957751515699297,4.405938224334525e-05,1.4334510637038601e-05
179,1051.6824665419624,4.7983013655590565e-05,5.338270077609816e-05,1.1125333052080706,0.0021374328641577947,0.0021013846343221998,0.9831348013591066,-3.044307788709529e-05,0.000720936544788738,6.848758358712111e-06,4.28485331479451e-06
180,1054.901707575772,0.00010980999276893946,2.6677016615368148e-05,0.24293796896518813,0.003217334810744884,0.0015868050503567844,0.4932048243960671,0.00028828204841476374,0.0001329268256156091,1.5152885499174274e-05,3.697412467399605e-06
181,1056.4195526819826,6.979798668242077e-05,3.268773852975569e-05,0.4683192178376741,0.002575517443229245,0.0016567764493428914,0.6432790636686917,0.00010485991659092697,-0.000535149850750353,9.900454941083607e-06,2.8286281722342944e-06
182,1058.0305547656671,0.00011492589317083173,3.9289178828354945e-05,0.3418653337760316,0.003297646906132311,0.0019303155637216058,0.5853615073621093,0.000234742480939761,-0.00011053338196065354,1.6063744530676113e-05,5.534197934944322e-06
183,1059.9519146407652,0.00014855226157824516,2.2605002651587528e-05,0.15216868737929692,0.0037613407623837466,0.0014535435921750283,0.3864429425569637,-1.0805023403041384e-05,-0.00017653421048794785,2.122100112776598e-05,3.028943987902913e-06
184,1063.373940177264,0.00021117381702546523,7.6379091285153e-05,0.3616882640140114,0.004430385468001037,0.0026830575932477,0.6056036461446501,-0.0006132189130699425,-0.0002421679512039828,2.7750304633552078e-05,1.0534293148369706e-05
185,1064.0033649407117,0.0009268925991976277,0.00025071610388971443,0.27049099766979356,0.009266019397504831,0.004877642100317123,0.5264010241151214,0.0013709117461072988,-0.000259127177764847,0.00012033137764213634,3.538492766402537e-05
186,1065.0388291519891,6.227225867415778e-05,3.8259507981826214e-05,0.6143908828170294,0.0024350270602656325,0.0018322001956038957,0.7524352503105343,-3.221736337229627e-05,-0.00047230354612663267,8.88936436307685e-06,4.031618456579366e-06
187,1068.2765527770357,0.00010192124889248112,1.4359185553358226e-05,0.1408851020703841,0.0030996955725024217,0.0011463639554726377,0.3698311426586851,0.0002770300357394599,0.00020378042105750893,1.4066813580128547e-05,1.7843564075816175e-06
188,1072.2590526985077,0.0003864133809029135,0.0001232833167542084,0.3190451543529322,0.005940816957705002,0.0034028695844003872,0.572794888081344,-0.001082988546530957,0.00035468733916540113,4.766207032380542e-05,1.680316812411685e-05
189,1074.486508271161,0.00021588256089570304,3.6877566144884736e-05,0.17082234892841106,0.004455702047858569,0.0018701561805504138,0.41972200126110754,-0.0007415256112131008,-0.00010679945850540958,2.7305550064554246e-05,5.194898649959649e-06
190,1077.122407398588,9.96174210040002e-05,2.000211761304991e-05,0.20078935402520323,0.003051081864853782,0.001372652000896088,0.4498902558820295,-0.00037236633401790026,0.00012716151864563172,1.333969572886476e-05,2.753495040136866e-06
191,1081.6195486296785,0.00012379602727698044,2.178670620116534e-05,0.1759887346984076,0.0033543851935950823,0.0014241265778390218,0.4245566611008993,0.0006469917277721985,0.0001907631553129304,1.4994157709389428e-05,2.8784471481489725e-06
192,1089.4512804979083,0.00017103417477439732,0.00014600255780863655,0.853645524359218,0.003984863495901702,0.0032856679117222666,0.8245371303437284,0.0005645867334354756,-0.0015551256882480786,2.2384293813383855e-05,5.310548861061264e-06
193,1102.5378292137373,0.00013329643443962404,0.00024316349067273122,1.8242310208445291,0.003561791177415434,0.004812210369474464,1.351064711482154,-8.150997608683912e-05,2.8700176689285446e-05,1.8999637144364082e-05,3.473234630947734e-05
194,1133.772347956893,0.0016740755704675115,0.003653918144703873,2.1826482681922537,0.012625641599664752,0.018652592968816294,1.4773580274377165,0.00015003691744897019,0.0002382479054907627,0.00023900893886008858,0.0005216234074003843
195,1140.0589691263797,0.00012909946476161478,0.0002689753542957116,2.0834738144916476,0.0035058604620839956,0.00505908177503345,1.4430356911655775,-5.6673317109604916e-05,-0.00013196970126953347,1.8422132977480787e-05,3.831309060047414e-05
196,1142.6770216728523,0.00023738382129809044,0.000508513361502321,2.1421567768250074,0.004754706423919701,0.0069585580327499045,1.4635095024465012,-2.4149124094504277e-05,8.041448333921213e-05,3.39082254556195e-05,7.260319564163413e-05
197,1143.8296617585238,0.0008335436960041092,0.0015876918177257326,1.904749355476987,0.008908819416899959,0.01229661910548687,1.3802748186993532,0.00011848746559905976,-3.8473423990733245e-05,0.00011898741834663218,0.000226803601218546
198,1145.5053422134617,0.00066217898565931,0.0012912920869167003,1.9500650351067892,0.007941273471092464,0.011089060049792505,1.3963830977687015,2.557496055821673e-05,-0.00010034482905966573,9.459279316028142e-05,0.00018440556830062065
199,1146.8178067946374,0.003516207830885189,0.0065094464383297305,1.8512689668548423,0.01829607774742222,0.024894991979425178,1.3606737095841592,0.0003185605376672858,-0.0003810189987940582,0.0005016630277368629,0.000928987648834977
200,1150.9736671430335,7.767731576177332e-05,0.00019101036254683996,2.459023727501669,0.002718110084663769,0.004264993757298794,1.5691026575277118,-8.693557516240939e-05,-3.169200619416538e-05,1.1048173574496637e-05,2.728073790004178e-05
201,1153.5023492107441,0.00042512853169382144,0.000986220496414684,2.3198172385309634,0.0063625550343584655,0.009689902132951482,1.5229576924089445,7.013888803456918e-05,0.0001566693332677449,6.070102226159411e-05,0.00014073085125932696
202,1155.2145550156913,0.0007800390512933622,0.001851121090337351,2.3731133553737545,0.008616553960008972,0.013276007759938858,1.5407560634512678,0.00018589697724835652,0.000186801319847311,0.0001112119936309441,0.00026422154676399994
203,1157.9782642481127,0.0001081324205024523,0.00023464266179068017,2.169956620783854,0.0032050511129263046,0.0047202308167778465,1.4727474384856656,-0.00014213134757727156,-0.00022715350858737438,1.5317623014866628e-05,3.318867422140289e-05
204,1160.3183504550284,3.3338933991928616e-05,0.00023470351241087798,7.039922526248136,0.0017730649485137985,0.004685073996853119,2.642358928126235,0.00015621950834265874,-0.0005597201465408949,4.6058185609316604e-06,3.151508764298696e-05
205,1163.1753874205567,4.3271496185719465e-05,0.0003181537562338277,7.352501861001639,0.002029530999291674,0.0054562265295815095,2.6884174380612,-4.040294847869793e-05,-0.0006420149324259938,6.171148323522816e-06,4.2800787632602826e-05
206,1167.3131937548856,6.783977894642885e-06,2.2506762039543508e-05,3.3176349317583216,0.000794275248159778,0.0014634369796087128,1.842480906964288,0.00010880141996979138,3.796705202970448e-05,8.93039884315422e-07,3.2059849532501892e-06
207,1169.1228168670116,6.12571204545559e-05,0.00029082400134252735,4.747595041759717,0.0024123409478425347,0.0052574311951720815,2.179389774846727,-0.00010664497830159547,-0.0002104461287374034,8.677904091670464e-06,4.126158007900031e-05
208,1172.1159341520447,4.110041617878442e-05,0.00014576340652946494,3.546518991326088,0.001975124094090493,0.003719486404980486,1.883165931755411,-0.00010136356080159281,-0.00019251278027820895,5.8054372090224855e-06,2.0585093407684982e-05
209,1173.1856633156706,8.255696599886326e-05,0.00026777880980485835,3.2435640840840185,0.0028033194775453516,0.005049701839111921,1.8013294166291567,-5.555445804642881e-05,5.0316651827309045e-05,1.177401179963797e-05,3.8237840051365485e-05
210,1176.1890062747595,5.7991875536016614e-06,1.9595065297172425e-05,3.3789328446538436,0.0007431500704899863,0.0013569430419218113,1.8259340822333887,4.9536165188287145e-06,0.00013917053153974143,8.282976184791369e-07,2.674783662709284e-06
211,1186.9321930148776,0.00012174716170922636,0.0003262318874877529,2.679585157532507,0.0033925241662577177,0.005557304674006325,1.638103194453164,-0.0002582490060902091,-0.0003804205733581867,1.6963713856804316e-05,4.567421370274503e-05
212,1187.3541506971292,6.922123029267159e-05,0.0002744704120452118,3.965118951002953,0.0025258647356022124,0.005092193854160369,2.0160200118342035,0.00040654892064099596,0.0004037610622313152,8.826219881903634e-06,3.816205389333923e-05
213,1189.996599788991,4.715791092817427e-05,0.0001280092234650055,2.7144803691574686,0.0021123276409358276,0.0034763350874093524,1.6457366840445389,0.00015096388339926511,0.0002877388535016401,6.590336670582837e-06,1.775478704476511e-05
214,1192.1060270848895,6.521562725199087e-05,0.0003099357070850427,4.752476057425042,0.002487763906221183,0.005407708317779141,2.173722475937534,-0.00013093682233233928,-0.0004619571856205133,9.206303848154112e-06,4.290464388920765e-05
215,1194.2044516484193,3.6183972513960396e-05,0.00010589074783565005,2.9264544625329787,0.0018391314340668028,0.0031666982920371,1.7218444714604753,0.0002225651765293731,0.00021028694176676113,4.850697987542943e-06,1.4842974418736754e-05
